Date,year,month,day,week,weekday,weekend,workday,Ontario_demand,northwest,northeast,ottawa,east,toronto,essa,bruce,southwest,niagara,west
03/07/2012,2012,3,7,10,4,0,1,14030,433,1190,972,869,4773,768,31,2854,499,1238
03/08/2012,2012,3,8,10,5,0,1,12955,465,1234,864,768,4443,655,29,2623,470,1211
03/09/2012,2012,3,9,10,6,0,1,13957,521,1261,950,857,4673,780,31,2857,479,1353
03/10/2012,2012,3,10,10,7,1,0,14383,552,1302,958,919,4820,876,25,2849,446,1309
03/11/2012,2012,3,11,11,1,1,0,13088,520,1161,899,814,4439,717,22,2581,399,1178
03/12/2012,2012,3,12,11,2,0,1,12752,470,1147,849,781,4281,676,86,2551,405,1214
03/13/2012,2012,3,13,11,3,0,1,12802,475,1205,842,752,4357,641,69,2582,425,1233
03/14/2012,2012,3,14,11,4,0,1,12985,463,1129,846,743,4387,692,67,2610,427,1233
03/15/2012,2012,3,15,11,5,0,1,12575,457,1049,865,772,4289,644,65,2518,429,1134
03/16/2012,2012,3,16,11,6,0,1,12415,421,1065,895,768,4195,595,76,2494,394,1153
03/17/2012,2012,3,17,11,7,1,0,11962,476,1099,860,722,4007,605,69,2359,363,1190
03/18/2012,2012,3,18,12,1,1,0,11466,468,1025,800,700,3903,574,58,2242,368,1152
03/19/2012,2012,3,19,12,2,0,1,11761,451,1059,750,671,3999,555,60,2389,387,1284
03/20/2012,2012,3,20,12,3,0,1,12015,424,1024,786,676,4188,562,70,2432,384,1222
03/21/2012,2012,3,21,12,4,0,1,11991,417,1055,778,669,4146,553,64,2461,420,1236
03/22/2012,2012,3,22,12,5,0,1,12123,368,1066,764,609,4189,558,60,2502,393,1247
03/23/2012,2012,3,23,12,6,0,1,11972,413,1107,857,559,4150,547,61,2460,386,1198
03/24/2012,2012,3,24,12,7,1,0,11250,407,1130,803,585,3960,542,64,2276,336,1115
03/25/2012,2012,3,25,13,1,1,0,11423,456,1063,847,610,3854,562,71,2229,358,1173
03/26/2012,2012,3,26,13,2,0,1,12176,442,1134,890,627,4124,617,71,2445,425,1086
03/27/2012,2012,3,27,13,3,0,1,13465,441,1209,1006,698,4638,741,92,2707,377,1266
03/28/2012,2012,3,28,13,4,0,1,12824,448,1136,956,647,4479,675,89,2645,355,1152
03/29/2012,2012,3,29,13,5,0,1,12838,443,1133,961,610,4418,677,92,2633,398,1211
03/30/2012,2012,3,30,13,6,0,1,13304,437,1176,938,687,4535,779,85,2694,426,1320
03/31/2012,2012,3,31,13,7,1,0,12867,471,1090,894,637,4406,723,87,2532,403,1327
04/01/2012,2012,4,1,14,1,1,0,12169,462,1107,954,593,4088,667,84,2378,426,1195
04/02/2012,2012,4,2,14,2,0,1,12619,423,1073,953,643,4332,698,86,2583,401,1271
04/03/2012,2012,4,3,14,3,0,1,12917,419,1159,953,623,4466,710,95,2576,436,1294
04/04/2012,2012,4,4,14,4,0,1,12700,401,1104,905,641,4415,682,84,2589,414,1259
04/05/2012,2012,4,5,14,5,0,1,12941,420,1120,956,660,4452,717,83,2587,407,1269
04/06/2012,2012,4,6,14,6,0,1,12294,466,1158,899,624,4236,703,77,2396,366,1187
04/07/2012,2012,4,7,14,7,1,0,12038,472,1093,897,620,4024,699,88,2291,374,1209
04/08/2012,2012,4,8,15,1,1,0,11389,359,1115,880,594,3916,665,78,2230,369,1092
04/09/2012,2012,4,9,15,2,0,1,12065,475,1115,836,614,4080,672,75,2416,382,1122
04/10/2012,2012,4,10,15,3,0,1,12825,449,1160,903,625,4340,684,69,2606,447,1223
04/11/2012,2012,4,11,15,4,0,1,13086,420,1115,923,626,4484,711,82,2678,408,1311
04/12/2012,2012,4,12,15,5,0,1,12937,426,1109,875,660,4454,711,80,2585,413,1356
04/13/2012,2012,4,13,15,6,0,1,12913,436,1064,886,672,4361,825,128,2557,413,1256
04/14/2012,2012,4,14,15,7,1,0,12138,481,1158,863,615,4105,737,82,2343,392,1190
04/15/2012,2012,4,15,16,1,1,0,11248,389,1147,803,599,3868,670,87,2192,344,1173
04/16/2012,2012,4,16,16,2,0,1,11747,499,1084,797,607,4024,645,36,2352,388,1132
04/17/2012,2012,4,17,16,3,0,1,12316,461,1121,805,609,4176,592,-199,2501,382,1218
04/18/2012,2012,4,18,16,4,0,1,13036,476,1069,879,571,4385,702,39,2635,440,1264
04/19/2012,2012,4,19,16,5,0,1,12692,448,1075,896,594,4348,632,33,2571,446,1154
04/20/2012,2012,4,20,16,6,0,1,12107,426,1161,913,517,4096,607,32,2531,418,1169
04/21/2012,2012,4,21,16,7,1,0,11919,481,1188,930,551,4025,627,32,2406,398,1092
04/22/2012,2012,4,22,17,1,1,0,11943,436,1108,900,617,4001,654,32,2325,398,1151
04/23/2012,2012,4,23,17,2,0,1,12094,366,1062,919,634,4158,628,28,2509,431,1144
04/24/2012,2012,4,24,17,3,0,1,12940,362,1063,938,753,4554,733,31,2764,412,1209
04/25/2012,2012,4,25,17,4,0,1,12885,329,1028,896,757,4525,707,45,2682,398,1254
04/26/2012,2012,4,26,17,5,0,1,12427,373,1036,920,709,4371,653,41,2478,412,1256
04/27/2012,2012,4,27,17,6,0,1,12870,356,1208,918,763,4455,712,55,2599,430,1203
04/28/2012,2012,4,28,17,7,1,0,12707,388,1158,939,645,4352,718,103,2403,383,1191
04/29/2012,2012,4,29,18,1,1,0,12102,358,1085,912,691,4158,680,87,2298,384,1200
04/30/2012,2012,4,30,18,2,0,1,12337,382,1148,890,710,4183,647,73,2437,449,1188
05/01/2012,2012,5,1,18,3,0,1,12605,376,1014,849,713,4411,651,94,2491,421,1284
05/02/2012,2012,5,2,18,4,0,1,12180,365,1066,892,624,4296,652,63,2464,400,1237
05/03/2012,2012,5,3,18,5,0,1,11895,346,1084,840,596,4226,582,61,2419,370,1302
05/04/2012,2012,5,4,18,6,0,1,12027,387,1046,861,566,4178,563,64,2379,375,1271
05/05/2012,2012,5,5,18,7,1,0,11442,438,1132,821,579,3954,554,61,2243,357,1175
05/06/2012,2012,5,6,19,1,1,0,11140,416,1013,834,572,3800,558,67,2027,313,1116
05/07/2012,2012,5,7,19,2,0,1,11541,419,1108,815,605,3945,533,59,2303,395,1096
05/08/2012,2012,5,8,19,3,0,1,12165,403,1071,817,637,4198,577,82,2490,368,1292
05/09/2012,2012,5,9,19,4,0,1,11872,394,1072,845,596,4173,573,85,2370,404,1222
05/10/2012,2012,5,10,19,5,0,1,12097,382,1075,800,618,4223,618,92,2425,361,1234
05/11/2012,2012,5,11,19,6,0,1,12082,401,1047,846,617,4185,618,84,2386,365,1232
05/12/2012,2012,5,12,19,7,1,0,11189,421,1078,826,445,3966,573,92,2173,335,1113
05/13/2012,2012,5,13,20,1,1,0,10998,417,1064,795,563,3828,539,79,2133,323,1116
05/14/2012,2012,5,14,20,2,0,1,11603,404,1060,802,563,4029,558,85,2348,401,1231
05/15/2012,2012,5,15,20,3,0,1,12104,405,1063,832,593,4213,593,77,2429,401,1262
05/16/2012,2012,5,16,20,4,0,1,12241,389,1071,851,575,4301,590,67,2459,378,1224
05/17/2012,2012,5,17,20,5,0,1,12167,350,1040,805,587,4251,647,87,2435,385,1219
05/18/2012,2012,5,18,20,6,0,1,11960,351,1149,829,566,4164,645,78,2445,354,1204
05/19/2012,2012,5,19,20,7,1,0,11375,369,1074,856,537,3934,610,78,2252,393,1129
05/20/2012,2012,5,20,21,1,1,0,11114,378,1054,873,511,3797,563,77,2144,372,1136
05/21/2012,2012,5,21,21,2,0,1,11304,367,1021,878,539,3921,581,66,2154,378,1166
05/22/2012,2012,5,22,21,3,0,1,11988,392,1042,958,609,4168,602,79,2411,412,1190
05/23/2012,2012,5,23,21,4,0,1,12626,377,1049,897,622,4484,613,78,2587,384,1269
05/24/2012,2012,5,24,21,5,0,1,12579,382,1050,883,650,4503,645,61,2533,395,1231
05/25/2012,2012,5,25,21,6,0,1,13080,336,1092,949,658,4774,668,107,2574,410,1292
05/26/2012,2012,5,26,21,7,1,0,12620,340,1101,897,568,4485,603,120,2480,493,1282
05/27/2012,2012,5,27,22,1,1,0,11685,389,1106,883,509,4107,573,74,2240,410,1136
05/28/2012,2012,5,28,22,2,0,1,12291,356,1093,899,557,4293,602,64,2477,447,1276
05/29/2012,2012,5,29,22,3,0,1,14521,359,1091,897,615,5393,752,65,2962,507,1467
05/30/2012,2012,5,30,22,4,0,1,12838,368,1022,934,592,4588,672,70,2558,444,1326
05/31/2012,2012,5,31,22,5,0,1,12307,339,984,923,566,4232,646,72,2531,437,1201
06/01/2012,2012,6,1,22,6,0,1,11838,321,997,885,571,4226,621,58,2448,402,1083
06/02/2012,2012,6,2,22,7,1,0,11396,367,1054,892,555,4014,599,40,2295,388,1054
06/03/2012,2012,6,3,23,1,1,0,11017,388,1018,847,517,3824,590,37,2206,375,1027
06/04/2012,2012,6,4,23,2,0,1,11388,347,962,857,535,3993,608,33,2292,383,1217
06/05/2012,2012,6,5,23,3,0,1,12020,365,1015,906,521,4202,632,45,2472,414,1263
06/06/2012,2012,6,6,23,4,0,1,12253,349,973,923,522,4264,622,47,2483,460,1281
06/07/2012,2012,6,7,23,5,0,1,12138,354,998,891,563,4300,626,46,2442,450,1291
06/08/2012,2012,6,8,23,6,0,1,12345,377,1027,921,561,4314,626,43,2452,455,1293
06/09/2012,2012,6,9,23,7,1,0,12252,406,1067,871,571,4462,625,41,2359,434,1269
06/10/2012,2012,6,10,24,1,1,0,11767,395,1052,898,532,4120,597,41,2257,450,1284
06/11/2012,2012,6,11,24,2,0,1,13172,334,1018,962,628,4686,679,39,2665,517,1448
06/12/2012,2012,6,12,24,3,0,1,13727,367,1079,1086,588,4945,706,39,2814,486,1372
06/13/2012,2012,6,13,24,4,0,1,12407,381,1018,893,499,4333,626,41,2571,407,1244
06/14/2012,2012,6,14,24,5,0,1,12104,307,1093,917,559,4319,624,53,2475,361,1236
06/15/2012,2012,6,15,24,6,0,1,12084,286,1078,912,559,4329,632,129,2382,402,1275
06/16/2012,2012,6,16,24,7,1,0,12436,389,1108,917,541,4362,622,87,2452,453,1313
06/17/2012,2012,6,17,25,1,1,0,12284,366,1044,914,541,4303,627,84,2365,474,1275
06/18/2012,2012,6,18,25,2,0,1,13249,332,1066,984,617,4749,683,38,2716,528,1386
06/19/2012,2012,6,19,25,3,0,1,14104,361,1023,1021,657,5103,703,33,2925,544,1398
06/20/2012,2012,6,20,25,4,0,1,15644,350,1094,1136,651,5884,773,34,3242,571,1627
06/21/2012,2012,6,21,25,5,0,1,15879,315,1089,1247,722,5903,792,34,3212,569,1589
06/22/2012,2012,6,22,25,6,0,1,14325,326,1070,1128,717,5182,711,36,2872,483,1464
06/23/2012,2012,6,23,25,7,1,0,12536,344,1121,1031,562,4407,623,47,2440,421,1350
06/24/2012,2012,6,24,26,1,1,0,12100,341,1102,940,517,4238,603,42,2350,434,1317
06/25/2012,2012,6,25,26,2,0,1,12646,345,1076,922,584,4403,617,33,2569,443,1320
06/26/2012,2012,6,26,26,3,0,1,12412,312,1082,923,539,4375,615,42,2572,456,1273
06/27/2012,2012,6,27,26,4,0,1,12857,353,1039,921,500,4586,634,44,2606,458,1368
06/28/2012,2012,6,28,26,5,0,1,13028,360,1101,959,501,4625,643,42,2635,480,1428
06/29/2012,2012,6,29,26,6,0,1,14962,364,1143,1019,633,5355,757,47,3044,474,1674
06/30/2012,2012,6,30,26,7,1,0,13287,403,1174,1143,494,4711,665,44,2552,422,1426
07/01/2012,2012,7,1,27,1,1,0,12667,396,1129,987,608,4473,646,48,2413,427,1367
07/02/2012,2012,7,2,27,2,0,1,12425,395,1129,994,562,4353,634,51,2325,412,1406
07/03/2012,2012,7,3,27,3,0,1,13797,400,1105,1016,647,4841,680,38,2744,501,1482
07/04/2012,2012,7,4,27,4,0,1,14169,364,1042,1090,672,5149,703,46,2830,495,1425
07/05/2012,2012,7,5,27,5,0,1,15226,378,1110,1083,654,5713,757,45,3085,518,1619
07/06/2012,2012,7,6,27,6,0,1,14893,368,1035,1060,715,5313,777,43,3076,526,1599
07/07/2012,2012,7,7,27,7,1,0,14910,426,1141,1166,668,5378,752,32,2887,494,1641
07/08/2012,2012,7,8,28,1,1,0,12836,414,1063,1013,609,4579,647,40,2479,447,1368
07/09/2012,2012,7,9,28,2,0,1,12908,399,1065,948,621,4562,655,21,2616,404,1348
07/10/2012,2012,7,10,28,3,0,1,13430,425,1061,949,647,4734,680,24,2763,471,1374
07/11/2012,2012,7,11,28,4,0,1,13515,425,985,1011,599,4791,673,37,2759,496,1365
07/12/2012,2012,7,12,28,5,0,1,13706,440,1100,1037,664,4902,685,30,2760,470,1387
07/13/2012,2012,7,13,28,6,0,1,14332,404,1080,1054,716,5149,707,24,2879,531,1517
07/14/2012,2012,7,14,28,7,1,0,14339,444,1146,1054,776,5205,739,26,2747,523,1497
07/15/2012,2012,7,15,29,1,1,0,14133,354,1093,1069,731,5186,748,42,2675,502,1465
07/16/2012,2012,7,16,29,2,0,1,14646,382,1056,1099,768,5104,745,26,2874,527,1553
07/17/2012,2012,7,17,29,3,0,1,16036,395,1016,1105,864,5947,858,40,3174,624,1646
07/18/2012,2012,7,18,29,4,0,1,15974,391,1062,1055,766,5909,799,69,3244,579,1767
07/19/2012,2012,7,19,29,5,0,1,14147,375,1096,974,675,5052,698,47,2845,469,1469
07/20/2012,2012,7,20,29,6,0,1,13039,342,1084,948,645,4699,677,57,2635,420,1295
07/21/2012,2012,7,21,29,7,1,0,12460,407,1104,955,564,4410,639,32,2422,447,1280
07/22/2012,2012,7,22,30,1,1,0,13141,391,1102,1012,625,4673,692,34,2557,517,1355
07/23/2012,2012,7,23,30,2,0,1,14836,368,1013,1113,733,5237,767,29,2958,555,1646
07/24/2012,2012,7,24,30,3,0,1,15291,374,1077,1020,788,5638,811,24,3166,553,1606
07/25/2012,2012,7,25,30,4,0,1,13541,387,992,938,671,4874,691,34,2767,464,1410
07/26/2012,2012,7,26,30,5,0,1,13911,367,1070,1013,684,4954,691,35,2755,480,1634
07/27/2012,2012,7,27,30,6,0,1,13688,366,1069,967,573,4911,681,11,2721,486,1536
07/28/2012,2012,7,28,30,7,1,0,13123,370,1065,1079,465,4764,660,23,2653,502,1327
07/29/2012,2012,7,29,31,1,1,0,12459,410,1052,1077,453,4321,624,21,2434,466,1298
07/30/2012,2012,7,30,31,2,0,1,13603,390,1015,1052,608,4899,678,27,2761,500,1418
07/31/2012,2012,7,31,31,3,0,1,14487,383,1132,1069,683,5242,739,25,2898,534,1555
08/01/2012,2012,8,1,31,4,0,1,14177,343,1067,1093,687,4971,713,57,2920,481,1533
08/02/2012,2012,8,2,31,5,0,1,14081,366,1093,1092,687,4964,689,73,2823,490,1492
08/03/2012,2012,8,3,31,6,0,1,14748,334,1085,1085,671,5306,739,111,2911,515,1593
08/04/2012,2012,8,4,31,7,1,0,14566,409,1176,1181,537,5330,729,109,2842,593,1576
08/05/2012,2012,8,5,32,1,1,0,14014,289,1147,1231,572,5098,737,114,2758,485,1474
08/06/2012,2012,8,6,32,2,0,1,12358,365,1040,1049,487,4345,626,116,2434,409,1314
08/07/2012,2012,8,7,32,3,0,1,13044,366,1083,941,664,4569,652,119,2613,475,1396
08/08/2012,2012,8,8,32,4,0,1,14292,361,1057,993,662,5203,719,124,2927,471,1554
08/09/2012,2012,8,9,32,5,0,1,14355,364,1053,983,731,5189,724,124,2876,491,1459
08/10/2012,2012,8,10,32,6,0,1,13278,384,1035,998,574,4658,666,125,2673,437,1382
08/11/2012,2012,8,11,32,7,1,0,12645,420,1012,1111,492,4525,636,127,2535,436,1303
08/12/2012,2012,8,12,33,1,1,0,12021,413,1037,1074,477,4149,613,90,2395,399,1252
08/13/2012,2012,8,13,33,2,0,1,12906,383,1003,986,627,4461,643,87,2579,441,1384
08/14/2012,2012,8,14,33,3,0,1,13466,381,980,1000,686,4757,689,77,2710,443,1404
08/15/2012,2012,8,15,33,4,0,1,13104,386,1001,1028,630,4606,659,87,2679,437,1378
08/16/2012,2012,8,16,33,5,0,1,13273,397,977,1010,641,4626,655,78,2701,423,1439
08/17/2012,2012,8,17,33,6,0,1,13641,381,1063,1020,514,4895,699,79,2684,443,1432
08/18/2012,2012,8,18,33,7,1,0,12284,462,1055,991,451,4207,605,77,2420,407,1353
08/19/2012,2012,8,19,34,1,1,0,11676,407,1058,965,423,4002,591,86,2287,428,1237
08/20/2012,2012,8,20,34,2,0,1,12383,398,1041,963,462,4267,621,89,2452,419,1328
08/21/2012,2012,8,21,34,3,0,1,12683,398,1055,950,542,4295,627,83,2615,449,1339
08/22/2012,2012,8,22,34,4,0,1,12950,388,1047,973,520,4428,636,80,2654,437,1368
08/23/2012,2012,8,23,34,5,0,1,13216,379,1055,900,696,4611,655,64,2719,433,1412
08/24/2012,2012,8,24,34,6,0,1,13580,367,1066,958,606,4790,678,70,2782,479,1426
08/25/2012,2012,8,25,34,7,1,0,13352,431,1118,1091,495,4759,677,67,2620,488,1405
08/26/2012,2012,8,26,35,1,1,0,13196,414,1045,1124,528,4719,689,66,2556,506,1358
08/27/2012,2012,8,27,35,2,0,1,14296,375,1107,980,716,5117,725,88,2852,499,1554
08/28/2012,2012,8,28,35,3,0,1,13743,372,1049,808,739,4774,692,79,2814,475,1452
08/29/2012,2012,8,29,35,4,0,1,12701,350,1050,742,774,4436,652,131,2567,436,1369
08/30/2012,2012,8,30,35,5,0,1,12924,375,1075,794,722,4475,654,129,2590,457,1385
08/31/2012,2012,8,31,35,6,0,1,13588,361,1103,882,809,4750,706,126,2721,504,1346
09/01/2012,2012,9,1,35,7,1,0,13070,397,1134,904,557,4597,663,140,2573,479,1444
09/02/2012,2012,9,2,36,1,1,0,12227,407,1074,917,468,4304,627,135,2348,441,1331
09/03/2012,2012,9,3,36,2,0,1,12039,382,1092,862,629,4277,605,131,2344,435,1272
09/04/2012,2012,9,4,36,3,0,1,14371,371,1119,914,805,5036,711,87,2855,506,1610
09/05/2012,2012,9,5,36,4,0,1,13393,372,1069,856,679,4677,681,79,2659,489,1458
09/06/2012,2012,9,6,36,5,0,1,14185,366,1091,887,824,5065,705,81,2863,535,1515
09/07/2012,2012,9,7,36,6,0,1,13603,392,1091,860,613,4745,662,73,2753,527,1496
09/08/2012,2012,9,8,36,7,1,0,12583,401,1087,837,490,4552,647,75,2452,415,1284
09/09/2012,2012,9,9,37,1,1,0,11471,417,1041,762,417,3944,580,88,2251,372,1221
09/10/2012,2012,9,10,37,2,0,1,11869,398,1012,705,713,4100,596,57,2391,465,1286
09/11/2012,2012,9,11,37,3,0,1,12253,398,999,490,700,4255,615,34,2519,479,1293
09/12/2012,2012,9,12,37,4,0,1,12616,407,1031,592,735,4426,631,37,2593,462,1311
09/13/2012,2012,9,13,37,5,0,1,12732,405,995,542,978,4561,653,41,2601,495,1412
09/14/2012,2012,9,14,37,6,0,1,12846,412,1048,516,1057,4612,668,40,2612,442,1342
09/15/2012,2012,9,15,37,7,1,0,11729,440,975,438,1004,4057,598,75,2364,398,1216
09/16/2012,2012,9,16,38,1,1,0,11257,373,961,379,1005,3859,603,76,2271,379,1152
09/17/2012,2012,9,17,38,2,0,1,11772,332,970,444,985,4142,596,72,2415,443,1248
09/18/2012,2012,9,18,38,3,0,1,12332,343,1009,500,993,4413,617,72,2565,434,1287
09/19/2012,2012,9,19,38,4,0,1,12041,350,1015,493,933,4204,635,73,2515,451,1229
09/20/2012,2012,9,20,38,5,0,1,12061,330,1026,440,939,4227,626,70,2446,413,1157
09/21/2012,2012,9,21,38,6,0,1,12158,396,994,587,785,4205,642,83,2447,403,1270
09/22/2012,2012,9,22,38,7,1,0,11794,443,1064,642,756,4025,631,68,2325,384,1194
09/23/2012,2012,9,23,39,1,1,0,11012,348,1035,589,790,3822,617,74,2095,356,1112
09/24/2012,2012,9,24,39,2,0,1,11617,328,1058,559,812,4031,647,42,2377,413,1221
09/25/2012,2012,9,25,39,3,0,1,12304,371,983,487,985,4268,654,45,2483,468,1154
09/26/2012,2012,9,26,39,4,0,1,12362,394,941,463,955,4299,619,53,2474,453,1291
09/27/2012,2012,9,27,39,5,0,1,12033,408,918,438,1033,4229,668,50,2464,438,1200
09/28/2012,2012,9,28,39,6,0,1,12090,392,926,453,797,4169,668,47,2535,415,1268
09/29/2012,2012,9,29,39,7,1,0,11731,455,1047,593,738,3979,639,89,2369,390,1198
09/30/2012,2012,9,30,40,1,1,0,11315,444,975,505,736,3849,627,79,2228,376,1115
10/01/2012,2012,10,1,40,2,0,1,11916,424,989,431,1018,4004,622,82,2362,439,1240
10/02/2012,2012,10,2,40,3,0,1,12233,404,1063,459,1028,4174,630,83,2475,460,1222
10/03/2012,2012,10,3,40,4,0,1,12451,389,1033,492,984,4255,625,73,2552,422,1265
10/04/2012,2012,10,4,40,5,0,1,12375,409,1077,489,1005,4257,613,79,2557,433,1196
10/05/2012,2012,10,5,40,6,0,1,12104,399,1016,459,1010,4189,614,36,2472,421,1245
10/06/2012,2012,10,6,40,7,1,0,11544,482,1124,446,873,3898,611,24,2287,415,1110
10/07/2012,2012,10,7,41,1,1,0,11436,468,1126,412,973,3831,680,48,2230,397,1138
10/08/2012,2012,10,8,41,2,0,1,11502,453,1091,500,914,3902,692,49,2237,379,1112
10/09/2012,2012,10,9,41,3,0,1,11967,468,1129,513,922,4038,661,57,2411,436,1146
10/10/2012,2012,10,10,41,4,0,1,12428,463,1106,477,1020,4342,644,77,2564,404,1127
10/11/2012,2012,10,11,41,5,0,1,12878,477,1178,501,1031,4423,692,107,2554,480,1256
10/12/2012,2012,10,12,41,6,0,1,12483,410,1180,508,1021,4341,694,121,2526,431,1214
10/13/2012,2012,10,13,41,7,1,0,12548,496,1244,554,1003,4295,714,80,2463,401,1111
10/14/2012,2012,10,14,42,1,1,0,11870,473,1217,516,933,3979,618,72,2338,404,1014
10/15/2012,2012,10,15,42,2,0,1,11905,460,1122,461,979,4067,565,69,2403,419,1070
10/16/2012,2012,10,16,42,3,0,1,12687,448,1058,482,976,4367,655,75,2600,407,1241
10/17/2012,2012,10,17,42,4,0,1,12436,450,956,508,979,4269,649,68,2590,432,1179
10/18/2012,2012,10,18,42,5,0,1,12078,466,1015,549,928,4321,600,71,2503,437,1107
10/19/2012,2012,10,19,42,6,0,1,12015,420,980,495,953,4235,592,41,2552,458,1130
10/20/2012,2012,10,20,42,7,1,0,11800,460,1026,527,892,4068,573,39,2439,419,1118
10/21/2012,2012,10,21,43,1,1,0,11580,451,1011,473,897,3951,585,75,2275,432,1109
10/22/2012,2012,10,22,43,2,0,1,11931,448,1010,408,1032,4105,586,78,2400,423,1223
10/23/2012,2012,10,23,43,3,0,1,12339,471,1094,486,972,4227,602,79,2586,426,1171
10/24/2012,2012,10,24,43,4,0,1,12436,439,1114,493,988,4340,612,79,2584,409,1251
10/25/2012,2012,10,25,43,5,0,1,12238,461,1018,485,976,4329,590,128,2481,436,1218
10/26/2012,2012,10,26,43,6,0,1,12054,439,948,477,949,4176,558,130,2491,368,1174
10/27/2012,2012,10,27,43,7,1,0,11868,516,1071,485,768,4099,602,117,2415,367,1154
10/28/2012,2012,10,28,44,1,1,0,11782,455,1130,605,722,4010,636,113,2331,412,1129
10/29/2012,2012,10,29,44,2,0,1,12491,443,1226,482,1002,4291,614,115,2610,428,1163
10/30/2012,2012,10,30,44,3,0,1,12955,428,1232,427,998,4424,603,89,2624,433,1198
10/31/2012,2012,10,31,44,4,0,1,12829,448,1196,496,810,4339,583,70,2647,466,1204
11/01/2012,2012,11,1,44,5,0,1,12881,477,1198,746,787,4405,609,85,2643,421,1259
11/02/2012,2012,11,2,44,6,0,1,12992,478,1234,768,812,4439,653,77,2669,446,1293
11/03/2012,2012,11,3,44,7,1,0,12806,502,1252,773,807,4373,645,84,2548,403,1245
11/04/2012,2012,11,4,45,1,1,0,12446,490,1224,790,798,4221,636,93,2444,416,1265
11/05/2012,2012,11,5,45,2,0,1,13141,487,1196,821,798,4437,714,93,2643,409,1365
11/06/2012,2012,11,6,45,3,0,1,13786,471,1204,870,864,4709,757,81,2866,416,1350
11/07/2012,2012,11,7,45,4,0,1,13770,477,1194,904,855,4718,737,42,2837,470,1302
11/08/2012,2012,11,8,45,5,0,1,13802,449,1222,879,860,4705,777,33,2889,457,1345
11/09/2012,2012,11,9,45,6,0,1,13183,397,1207,878,837,4557,717,28,2777,427,1354
11/10/2012,2012,11,10,45,7,1,0,12513,438,1218,838,763,4284,661,73,2443,418,1219
11/11/2012,2012,11,11,46,1,1,0,11824,504,1202,819,732,4062,631,58,2313,365,1090
11/12/2012,2012,11,12,46,2,0,1,11937,519,1148,817,717,4133,584,70,2437,352,1105
11/13/2012,2012,11,13,46,3,0,1,13061,492,1184,766,724,4486,682,79,2697,389,1261
11/14/2012,2012,11,14,46,4,0,1,13418,449,1149,851,790,4569,723,41,2835,433,1412
11/15/2012,2012,11,15,46,5,0,1,13381,463,1140,852,806,4578,728,41,2842,441,1388
11/16/2012,2012,11,16,46,6,0,1,13488,477,1147,870,820,4558,753,50,2792,449,1389
11/17/2012,2012,11,17,46,7,1,0,12747,498,1127,845,787,4322,703,49,2561,438,1337
11/18/2012,2012,11,18,47,1,1,0,12311,498,1116,855,797,4191,698,84,2428,409,1196
11/19/2012,2012,11,19,47,2,0,1,12850,451,1121,875,799,4306,713,81,2596,465,1338
11/20/2012,2012,11,20,47,3,0,1,13235,438,1126,869,791,4498,716,86,2707,458,1342
11/21/2012,2012,11,21,47,4,0,1,13133,451,1089,843,811,4467,703,78,2662,462,1354
11/22/2012,2012,11,22,47,5,0,1,12997,450,1103,837,800,4474,673,52,2671,452,1295
11/23/2012,2012,11,23,47,6,0,1,12481,479,1107,814,754,4301,610,37,2518,425,1145
11/24/2012,2012,11,24,47,7,1,0,12658,466,1208,796,764,4431,698,49,2586,422,1188
11/25/2012,2012,11,25,48,1,1,0,12917,500,1200,868,830,4354,753,48,2517,457,1266
11/26/2012,2012,11,26,48,2,0,1,13413,508,1228,887,857,4503,735,49,2680,488,1326
11/27/2012,2012,11,27,48,3,0,1,13977,499,1309,819,861,4774,772,45,2820,427,1411
11/28/2012,2012,11,28,48,4,0,1,13986,518,1267,708,979,4813,780,42,2870,443,1358
11/29/2012,2012,11,29,48,5,0,1,14019,524,1297,905,880,4822,803,87,2805,411,1344
11/30/2012,2012,11,30,48,6,0,1,13935,539,1381,928,945,4695,825,94,2662,420,1391
12/01/2012,2012,12,1,48,7,1,0,14089,550,1337,816,1125,4775,895,39,2688,428,1260
12/02/2012,2012,12,2,49,1,1,0,12670,507,1206,735,1015,4342,735,32,2433,423,1087
12/03/2012,2012,12,3,49,2,0,1,12882,482,1208,683,932,4361,685,33,2546,390,1319
12/04/2012,2012,12,4,49,3,0,1,12763,500,1138,697,929,4446,658,27,2628,404,1169
12/05/2012,2012,12,5,49,4,0,1,13211,504,1267,620,926,4569,711,39,2766,368,1266
12/06/2012,2012,12,6,49,5,0,1,14284,503,1302,742,1068,4901,881,46,2916,428,1411
12/07/2012,2012,12,7,49,6,0,1,13497,488,1236,756,1017,4681,770,42,2681,469,1357
12/08/2012,2012,12,8,49,7,1,0,12867,530,1271,692,941,4407,713,55,2482,439,1312
12/09/2012,2012,12,9,50,1,1,0,12979,505,1268,735,955,4463,805,58,2436,459,1236
12/10/2012,2012,12,10,50,2,0,1,13610,523,1307,750,1062,4579,801,44,2612,411,1300
12/11/2012,2012,12,11,50,3,0,1,14145,443,1319,776,1063,4851,909,45,2786,438,1421
12/12/2012,2012,12,12,50,4,0,1,14409,491,1305,863,1109,4920,871,44,2837,451,1342
12/13/2012,2012,12,13,50,5,0,1,14179,487,1269,788,1073,4882,815,43,2788,468,1398
12/14/2012,2012,12,14,50,6,0,1,13732,488,1270,735,1003,4735,766,44,2719,496,1303
