year,week,Ontario_demand,northwest,northeast,ottawa,east,toronto,essa,bruce,southwest,niagara,west
2004,0,19158,915,1660,1803,1299,6160,1192,71,3626,671,2017
2004,1,23957,1078,1948,2260,1562,7878,1635,101,4500,860,2550
2004,2,24937,1099,1987,2265,1677,8213,1743,93,4482,937,2574
2004,3,23740,1132,1919,2110,1543,7874,1587,81,4373,901,2585
2004,4,24843,1099,1954,2232,1631,8104,1668,100,4548,910,2625
2004,5,22608,1070,1779,1942,1447,7501,1443,95,4234,891,2506
2004,6,22141,1048,1782,1918,1370,7443,1400,87,4242,876,2420
2004,7,22591,1082,1770,1976,1467,7503,1449,80,4282,874,2453
2004,8,21397,1019,1695,1762,1354,7159,1301,98,4121,797,2364
2004,9,20576,1047,1661,1565,1316,6948,1195,51,4074,784,2279
2004,10,21033,1082,1715,1711,1232,7074,1262,114,4134,801,2330
2004,11,21634,1053,1685,1910,1218,7285,1305,106,4149,804,2414
2004,12,21411,1045,1701,1819,1348,7153,1326,84,4175,791,2276
2004,13,19867,1017,1548,1618,1177,6723,1145,49,3998,734,2213
2004,14,19911,957,1724,1766,1238,6759,1193,67,3902,687,2176
2004,15,19287,977,1539,1641,1135,6590,1061,50,3927,663,2122
2004,16,18456,947,1543,1459,1111,6382,980,43,3752,647,2042
2004,17,18934,976,1591,1591,1114,6378,1079,108,3794,625,2031
2004,18,18664,962,1526,1494,1065,6363,1072,48,3720,666,2004
2004,19,20327,977,1402,1442,1188,7365,1060,37,4073,795,2283
2004,20,19003,949,1434,1372,1255,6691,1004,89,3748,726,2156
2004,21,18395,956,1424,1435,1045,6461,1052,55,3648,680,2069
2004,22,18593,969,1402,1490,1026,6534,1000,37,3675,690,2101
2004,23,23163,1005,1378,1566,1403,8661,1209,55,4567,933,2850
2004,24,21921,990,1375,1703,1447,7779,1113,39,4259,905,2626
2004,25,20212,968,1460,1482,1270,7300,1000,36,3881,736,2405
2004,26,19602,943,1322,1402,1199,6853,1007,65,3845,724,2533
2004,27,19990,935,1321,1473,1419,6958,1092,88,3979,720,2462
2004,28,22142,981,1477,1523,1480,8048,1259,104,4267,793,2746
2004,29,23976,960,1322,1686,1482,8886,1339,44,4692,919,2917
2004,30,21790,981,1301,1555,1439,7810,1189,68,4226,827,2531
2004,31,23159,986,1351,1545,1390,8412,1231,43,4575,893,2843
2004,32,21171,940,1366,1530,1347,7722,1134,45,4228,752,2498
2004,33,20570,925,1361,1669,1328,7122,1095,45,4147,746,2459
2004,34,22613,923,1445,1596,1427,7972,1251,66,4475,858,2801
2004,35,21467,973,1509,1420,1455,7540,1165,38,4253,778,2645
2004,36,21067,942,1457,1448,1311,7490,1102,42,4228,748,2604
2004,37,21911,938,1482,1419,1708,7774,1129,40,4269,836,2718
2004,38,21545,963,1480,1788,1667,7760,1134,28,4085,803,2524
2004,39,20063,988,1514,1791,1182,6937,1053,29,3872,725,2344
2004,40,19594,992,1756,1427,1224,6724,1080,34,3807,670,2209
2004,41,19478,974,1505,1443,1211,6550,1084,46,3772,640,2212
2004,42,19829,974,1556,1566,1243,6886,1120,37,3933,1321,2263
2004,43,19538,995,1555,1446,1468,6718,1106,37,3910,635,2189
2004,44,20768,1001,1638,1712,1316,7040,1190,66,4054,707,2284
2004,45,21136,1023,1636,1772,1311,7126,1249,77,4090,729,2370
2004,46,20691,1031,1620,1611,1317,7040,1176,80,4127,693,2327
2004,47,21881,1104,1739,1765,1436,7284,1343,96,4351,700,2432
2004,48,22118,1082,1726,1654,1715,7368,1367,60,4347,716,2430
2004,49,23445,1080,1750,2139,1761,7588,1445,56,4625,739,2486
2004,50,23431,1108,1790,2027,1767,7756,1519,61,4620,786,2557
2004,51,24979,1116,2001,2508,1667,7966,1743,69,4862,786,2611
2004,52,21348,1009,1737,2141,1478,6634,1469,62,4248,675,2236
2005,0,18386,990,1651,1644,1143,5751,1171,57,3588,598,1966
2005,1,23233,1108,1777,2029,1496,7566,1460,80,4667,737,2436
2005,2,22640,1099,1804,1996,1423,7490,1404,87,4501,755,2427
2005,3,24362,1149,1809,2276,1592,7962,1651,88,4792,788,2592
2005,4,24353,1119,1825,2163,1537,8082,1621,124,4689,782,2553
2005,5,22629,1032,1715,1927,1411,7520,1410,77,4734,725,2466
2005,6,22322,1070,1770,1804,1368,7507,1379,64,4335,722,2414
2005,7,22269,1079,1756,1870,1467,7456,1447,70,4313,725,2408
2005,8,22321,1059,1745,1833,1526,7504,1419,145,4347,753,2363
2005,9,22187,1063,1768,1793,1454,7480,1396,78,4329,718,2425
2005,10,22724,1074,1788,1886,1483,7513,1446,85,4750,756,2412
2005,11,20975,1032,1712,1609,1231,7068,1259,75,4201,713,2273
2005,12,20777,993,1658,1681,1234,7045,1210,71,4151,761,2312
2005,13,19649,1017,1571,1639,1272,6671,1180,65,3954,961,2165
2005,14,19343,971,1527,1509,1251,6586,1131,92,3825,1175,2095
2005,15,18695,954,1512,1510,1063,6428,1040,151,3668,623,2058
2005,16,18534,967,1507,1522,1068,6491,1015,62,3633,675,2062
2005,17,19336,993,1533,1554,1030,6693,1105,107,3814,858,2187
2005,18,18341,893,1391,1520,1022,6463,1044,68,3644,649,2088
2005,19,18623,975,1462,1325,1182,6688,981,58,3668,666,2131
2005,20,18362,948,1509,1380,1108,6404,1002,38,3574,627,2063
2005,21,18779,952,1506,1363,1078,6682,989,34,3646,697,2149
2005,22,20001,933,1446,1406,1355,7224,1046,25,3825,720,2228
2005,23,24793,950,1450,1684,1594,8966,1319,53,4870,968,2984
2005,24,24995,981,1435,1748,1600,9325,1335,60,4907,955,2924
2005,25,23802,961,1557,1585,1436,8785,1320,36,4688,923,2834
2005,26,26157,987,1508,1864,1701,9478,1424,39,5064,1091,3115
2005,27,23463,884,1453,1713,1549,8502,1293,51,4594,995,2806
2005,28,26160,878,1468,1923,1723,9737,1472,182,5062,1206,2878
2005,29,25857,964,1453,1871,1658,9465,1455,66,4941,1067,3007
2005,30,25068,984,1541,1796,1651,9065,1379,68,4821,1210,3063
2005,31,25050,946,1502,1753,1652,9172,1441,96,4839,1038,3113
2005,32,25816,953,1540,1803,1637,9367,1443,127,4994,1069,3091
2005,33,22134,934,1512,1558,1400,7954,1172,73,4337,852,2880
2005,34,21485,931,1587,1461,1366,7589,1118,57,4211,780,2584
2005,35,22913,910,1529,1544,1535,8215,1176,83,4496,827,2775
2005,36,22213,939,1517,1475,1439,7915,1163,83,4367,809,2611
2005,37,23914,913,1493,1631,1604,8587,1275,126,4704,871,2827
2005,38,21282,918,1478,1425,1268,7684,1111,75,4212,807,2443
2005,39,20064,925,1469,1388,1252,7173,1032,79,4069,726,2272
2005,40,20752,936,1393,1450,1346,7444,1147,68,4153,723,2466
2005,41,19163,889,1391,1429,1168,6694,1068,89,3894,661,2119
2005,42,19211,927,1410,1497,1198,6580,1108,58,3846,649,2127
2005,43,19960,862,1447,1532,1263,6835,1176,62,4058,630,2195
2005,44,20065,871,1504,1543,1267,6912,1142,79,3988,682,2181
2005,45,20390,920,1494,1581,1385,7055,1307,78,4011,685,2178
2005,46,21279,968,1552,1668,1413,7263,1302,82,4171,718,2287
2005,47,22564,965,1702,1833,1449,7638,1430,66,4507,735,2310
2005,48,21746,945,1562,1797,1379,7374,1383,66,4309,713,2335
2005,49,23173,968,1721,1979,1438,7834,1477,83,4529,774,2503
2005,50,23766,968,1755,2109,1515,7954,1604,145,4690,780,2548
2005,51,23377,968,1782,1972,1459,7777,1513,153,4630,795,2475
2005,52,20167,845,1686,1851,1350,6696,1379,119,3890,685,2094
2006,1,21941,936,1744,1937,1375,7352,1416,62,4290,745,2297
2006,2,21905,946,1732,1859,1320,7300,1319,82,4319,727,2334
2006,3,23052,939,1726,2039,1442,7778,1462,116,4485,757,2369
2006,4,22404,915,1700,1896,1374,7625,1452,101,4382,736,2437
2006,5,21398,914,1680,1795,1397,7238,1291,81,4222,730,2278
2006,6,22230,922,1759,1888,1420,7535,1435,98,4364,742,2310
2006,7,22321,969,1735,1885,1416,7548,1403,82,4321,726,2329
2006,8,21928,940,1728,1813,1388,7438,1394,69,4292,748,2313
2006,9,22264,942,1724,1874,1470,7550,1432,68,4339,749,2348
2006,10,21224,893,1610,1733,1352,7162,1299,80,4122,653,2304
2006,11,20958,872,1651,1691,1301,7008,1303,87,4004,707,2283
2006,12,21238,876,1630,1735,1330,7127,1320,94,4102,707,2329
2006,13,19737,856,1545,1588,1165,6705,1110,66,3840,663,2190
2006,14,19582,853,1582,1608,1094,6698,1163,70,3879,682,2179
2006,15,18717,807,1517,1671,1004,6476,1030,70,3677,636,2148
2006,16,17869,778,1486,1485,1038,6435,1005,90,3504,788,2097
2006,17,18796,806,1468,1446,1119,6554,1045,78,3625,660,2100
2006,18,18063,779,1418,1307,1187,6559,924,82,3547,626,2099
2006,19,18303,753,1393,1330,1190,6583,973,51,3633,649,2084
2006,20,17986,769,1390,1430,1113,6522,958,99,3544,645,2080
2006,21,18624,777,1403,1411,1116,6685,998,65,3658,1678,2164
2006,22,24857,792,1424,1815,1521,9390,1347,66,4925,980,2821
2006,23,21249,784,1529,1550,1324,7644,1133,78,4189,848,2484
2006,24,21635,785,1499,1524,1324,7719,1207,116,4221,856,2531
2006,25,23349,773,1486,1655,1467,8699,1281,84,4559,936,2650
2006,26,22298,801,1528,1665,1477,8127,1195,87,4347,917,2555
2006,27,22299,828,1311,1569,1415,8370,1230,101,4427,918,2538
2006,28,23802,797,1376,1703,1611,8737,1336,68,4589,965,2755
2006,29,25898,854,1403,1822,1728,9709,1490,114,4952,996,3003
2006,30,24630,833,1496,1777,1552,9058,1334,87,4690,990,2793
2006,31,27005,816,1492,1945,1759,10090,1518,89,5120,1099,3118
2006,32,21444,768,1436,1607,1375,7812,1156,58,4233,876,2549
2006,33,23008,775,1596,1585,1504,8312,1246,62,4484,888,2553
2006,34,21350,800,1495,1466,1322,7807,1130,58,4217,838,2437
2006,35,20627,777,1473,1494,1303,7540,1124,97,4101,747,2316
2006,36,19976,765,1479,1364,1234,7311,1088,62,3901,733,2309
2006,37,18863,730,1454,1520,1223,6567,1050,53,3805,687,2186
2006,38,19743,692,1501,1577,1308,7081,1090,80,3981,745,3520
2006,39,18666,695,1453,1397,1152,6632,1055,68,3641,654,2008
2006,40,18838,686,1464,1421,1150,6708,1097,74,3734,701,2052
2006,41,19050,679,1491,1431,1180,6695,1149,57,3788,759,1970
2006,42,19215,719,1438,1561,1191,6794,1096,67,3920,628,1989
2006,43,19379,759,1486,1598,1215,6782,1111,81,3871,641,2062
2006,44,20449,795,1549,1636,1216,7117,1230,82,3902,714,2257
2006,45,20130,796,1531,1601,1223,7031,1150,100,3973,706,2147
2006,46,20896,791,1563,1690,1210,7170,1215,106,4066,727,2247
2006,47,21267,743,1545,1756,1264,7318,1312,96,4159,754,2243
2006,48,20880,805,1589,1780,1316,7280,1291,67,4108,714,2250
2006,49,22941,867,1655,1948,1400,7772,1509,72,4374,837,2470
2006,50,21845,828,1626,1917,1323,7409,1286,86,4247,792,2369
2006,51,21588,822,1661,1826,1287,7333,1339,66,4216,755,2355
2006,52,19917,753,1640,1797,1288,6578,1328,67,3796,664,2027
2006,53,18813,731,1502,1712,1191,6062,1256,61,3462,599,1890
2007,0,20544,756,1563,1737,1238,7022,1270,59,4026,706,2167
2007,1,22295,884,1723,1843,1446,7453,1409,115,4336,755,2367
2007,2,23261,868,1772,2012,1505,7679,1512,107,4403,811,2416
2007,3,23537,803,1779,2018,1523,7900,1588,99,4423,805,2439
2007,4,22996,845,1826,2007,1510,7686,1522,96,4409,779,2382
2007,5,23913,848,1814,2063,1559,8048,1577,98,4558,830,2467
2007,6,23935,903,1874,2068,1490,8034,1609,110,4563,811,2380
2007,7,22715,835,1774,1939,1485,7645,1546,84,4202,782,2298
2007,8,21909,784,1697,1813,1448,7448,1403,75,4101,773,2270
2007,9,22969,814,1858,2053,1546,7830,1523,133,4328,826,2328
2007,10,20437,761,1605,1720,1357,6897,1258,91,4080,777,2165
2007,11,20678,779,1655,1703,1349,7055,1396,85,4002,775,2212
2007,12,19014,749,1596,1518,1219,6675,1119,64,3626,727,2085
2007,13,19635,749,1627,1597,1245,6854,1234,98,3742,726,2126
2007,14,20016,764,1596,1558,1250,7009,1179,83,3849,791,2112
2007,15,19534,705,1558,1447,1213,6960,1125,98,3710,712,2065
2007,16,18369,726,1480,1311,1107,6731,979,105,3576,651,2077
2007,17,18108,704,1354,1222,1083,6612,988,54,3553,638,2035
2007,18,18587,636,1360,1329,1211,6884,942,60,3676,707,2162
2007,19,19315,713,1463,1395,1150,7022,1015,143,3680,720,2117
2007,20,20971,722,1435,1476,1457,7722,1105,142,4023,803,2396
2007,21,21490,735,1412,1474,1344,7820,1185,114,4224,829,2645
2007,22,22022,717,1375,1481,1373,8185,1201,110,4452,861,2635
2007,23,23338,718,1332,1630,1549,8749,1273,112,4738,917,2698
2007,24,23028,706,1337,1582,1551,8534,1264,107,4605,949,2913
2007,25,25737,741,1392,1792,1683,9679,1482,111,5023,1021,3015
2007,26,20313,714,1323,1389,1326,7561,1094,112,3990,767,2386
2007,27,24473,730,1230,1682,1586,9316,1405,112,4820,959,2916
2007,28,21461,714,1281,1483,1403,7984,1204,148,4242,818,2552
2007,29,22116,722,1347,1688,1549,8234,1260,90,4177,877,2519
2007,30,25584,747,1413,1751,1708,9634,1495,109,4979,1019,2989
2007,31,24623,729,1454,1727,1557,9045,1360,112,4497,973,2825
2007,32,22432,724,1466,1543,1414,8388,1172,109,4307,925,2614
2007,33,23497,700,1463,1572,1526,8737,1290,118,4623,952,2719
2007,34,25003,719,1487,1609,1648,9202,1360,113,4803,992,2881
2007,35,24046,714,1533,1621,1682,8873,1335,148,4713,957,2740
2007,36,19486,702,1460,1400,1267,7125,1043,114,3856,823,2227
2007,37,20239,698,1376,1484,1320,7444,1065,110,3968,773,2318
2007,38,22392,707,1468,1465,1431,8215,1235,149,4406,845,2549
2007,39,19233,655,1450,1351,1253,6959,1077,108,3792,704,2389
2007,40,19038,660,1538,1350,1236,6900,1054,77,3766,707,2312
2007,41,18845,693,1557,1384,1266,6680,1054,74,3651,661,1957
2007,42,18856,676,1539,1359,1243,6695,1062,73,3700,663,1884
2007,43,19130,726,1531,1430,1293,6725,1114,74,3737,646,1940
2007,44,20407,751,1606,1562,1333,7193,1252,105,3950,719,2076
2007,45,20341,730,1544,1681,1350,7212,1213,124,3968,710,2057
2007,46,21600,746,1651,2098,1431,7561,1373,123,4168,729,2131
2007,47,21814,776,1701,1782,1484,7548,1439,107,4264,782,2224
2007,48,22679,818,1805,1854,1538,7801,1507,151,4328,760,2307
2007,49,22534,835,1812,1945,1544,7717,1466,91,4310,755,2371
2007,50,22935,826,1795,1942,1576,7705,1513,130,4304,779,2273
2007,51,19708,732,1694,1689,1305,6597,1294,79,3662,641,1955
2007,52,19003,735,1669,1670,1236,6295,1250,77,3595,613,1895
2008,0,22716,761,1771,2008,1514,7643,1548,84,4249,719,2204
2008,1,20852,736,1655,1746,1268,7195,1284,79,3962,677,2124
2008,2,21476,805,1743,1899,1350,7437,1359,75,4184,718,2163
2008,3,22778,835,1749,1982,1438,7805,1497,87,4428,751,2287
2008,4,22782,837,1753,1938,1370,7632,1489,118,4327,750,2237
2008,5,21287,762,1667,1826,1474,7402,1358,115,4212,725,2205
2008,6,23054,849,1782,2054,1404,7779,1554,92,4424,748,2337
2008,7,21949,807,1677,1851,1324,7496,1436,93,4264,728,2260
2008,8,22273,782,1713,1885,1355,7590,1501,100,4275,752,2214
2008,9,20990,799,1646,1760,1294,7154,1344,104,4029,726,2099
2008,10,20405,765,1656,1734,1298,7039,1386,84,3912,673,2093
2008,11,20216,734,1592,1696,1244,6993,1270,102,3875,651,2048
2008,12,20381,770,1618,1725,1337,7038,1280,209,3914,670,2056
2008,13,19512,754,1623,1597,1231,6757,1182,86,3809,623,1983
2008,14,19341,767,1607,1605,1140,6800,1139,77,3752,626,1998
2008,15,18334,722,1559,1632,990,6319,1037,90,3714,603,1976
2008,16,18106,730,1414,1386,1045,6609,1000,120,3555,600,1965
2008,17,18445,742,1506,1652,1025,6415,1064,109,3588,608,1898
2008,18,18004,693,1398,1380,1024,6375,1033,151,3511,925,1905
2008,19,17929,684,1525,1410,1064,6409,1012,89,3580,618,1934
2008,20,17970,705,1458,1380,1048,6319,1054,103,3441,636,1879
2008,21,18650,713,1434,1353,1100,6818,966,98,3667,628,1964
2008,22,21583,697,1336,1500,1313,7951,1247,66,4203,786,2632
2008,23,24195,716,1367,1691,1607,9228,1339,80,4740,943,2709
2008,24,19898,690,1431,1437,1269,7215,1026,83,3923,705,2246
2008,25,22450,723,1417,1583,1335,8497,1231,114,4483,820,2737
2008,26,20851,717,1357,1490,1343,7619,1098,106,3896,744,2281
2008,27,23680,684,1434,1730,1511,8812,1323,72,4645,889,2608
2008,28,23787,711,1370,1582,1415,8804,1390,86,4734,929,2837
2008,29,21202,719,1396,1470,1315,7597,1154,102,4197,815,2679
2008,30,21896,708,1425,1508,1367,8057,1270,105,4261,839,2706
2008,31,22707,698,1388,1567,1375,8328,1257,110,4401,906,2816
2008,32,19694,702,1345,1399,1237,7220,1055,104,3885,736,2328
2008,33,22571,696,1402,1588,1473,8504,1280,98,4244,846,2710
2008,34,19789,708,1423,1393,1339,7051,1104,107,3819,714,2360
2008,35,22975,721,1409,1668,1546,8443,1242,108,4467,853,2763
2008,36,19001,706,1426,1227,1222,7002,998,113,3732,701,2085
2008,37,19676,714,1423,1458,1262,7135,1053,143,3853,754,2127
2008,38,19143,677,1408,1223,1242,7083,1011,91,3779,621,2257
2008,39,18338,689,1469,1233,1138,6594,1087,108,3627,626,1984
2008,40,18706,665,1428,1310,1210,6653,1121,112,3597,638,2004
2008,41,18228,681,1368,1170,1163,6596,1083,106,3547,619,2074
2008,42,19033,684,1416,1304,1299,6757,1225,75,3599,642,2077
2008,43,19366,699,1477,1412,1259,6924,1230,80,3731,642,2137
2008,44,19036,660,1421,1485,1268,6701,1137,79,3550,598,2052
2008,45,19829,580,1510,1567,1343,6955,1262,118,3786,679,2206
2008,46,21159,576,1689,1739,1353,7356,1456,182,3948,697,2176
2008,47,21279,697,1638,1759,1323,7474,1337,115,3914,697,2138
2008,48,21079,728,1577,1699,1293,7412,1369,121,3967,682,2290
2008,49,22541,805,1740,1935,1477,7707,1494,154,4154,697,2328
2008,50,22222,847,1746,1997,1465,7503,1504,88,4288,721,2345
2008,51,21757,733,1781,1915,1460,7334,1522,130,4053,682,2189
2008,52,19670,623,1582,1826,1370,6649,1451,100,3600,630,1965
2009,0,19417,628,1598,1780,1339,6562,1373,87,3562,609,1932
2009,1,21304,785,1723,1919,1439,7268,1426,125,4011,681,2117
2009,2,22983,859,1859,2027,1660,7744,1608,126,4309,717,2316
2009,3,22248,822,1742,1909,1518,7833,1501,145,4184,705,2228
2009,4,22304,831,1759,1929,1553,7597,1468,99,4143,704,2192
2009,5,22110,684,1790,1913,1430,7654,1481,97,4152,713,2203
2009,6,20093,616,1604,1705,1345,7011,1294,92,3809,652,2006
2009,7,20878,662,1663,1752,1298,7221,1385,104,3885,697,2054
2009,8,20920,629,1707,1801,1372,7322,1407,100,3949,693,2056
2009,9,21466,633,1656,1851,1382,7464,1447,97,4033,695,2163
2009,10,19619,646,1682,1663,1270,6792,1269,82,3785,650,2042
2009,11,18214,692,1506,1414,1157,6379,1122,81,3464,556,1910
2009,12,18603,638,1507,1568,1248,6522,1169,75,3547,612,1934
2009,13,18239,608,1553,1533,1072,6536,1208,99,3532,580,1924
2009,14,18744,590,1481,1842,1085,6561,1208,73,3327,591,1921
2009,15,17190,574,1324,1591,991,6125,1037,70,3305,586,1831
2009,16,18186,522,1295,1491,1136,6537,1111,104,3296,580,1870
2009,17,16883,603,1334,1363,1059,6245,1028,56,3116,544,1865
2009,18,16700,584,1219,1432,1036,6279,951,49,3242,547,1839
2009,19,16865,592,1183,1316,1105,6275,1005,60,3296,537,1846
2009,20,17560,485,1230,1283,1168,6806,976,56,3123,501,1943
2009,21,16857,474,1221,1378,1066,6246,1329,54,4474,555,1988
2009,22,16859,598,1204,1362,1032,6185,1021,57,3248,536,1837
2009,23,16980,587,1127,1375,1201,6485,1555,89,3104,580,1917
2009,24,17814,571,1140,1583,1567,6850,1117,107,3287,602,2033
2009,25,22540,503,1193,1588,1579,8559,1322,65,4289,794,2684
2009,26,18486,561,1149,1864,1491,7028,1026,63,3292,592,2118
2009,27,19058,574,1170,1902,1295,7300,1067,60,3472,585,2196
2009,28,19221,563,1199,1947,1582,7305,1074,63,3485,671,2270
2009,29,18315,405,1152,1998,1422,6900,1216,60,3472,636,2105
2009,30,20011,459,1104,2119,1270,7484,1157,73,3661,715,2422
2009,31,20541,558,1083,2037,1362,7700,1220,78,3731,693,2634
2009,32,22306,596,1253,2211,1446,8394,1293,67,4335,758,2674
2009,33,24380,574,1225,2292,1503,9345,1407,169,4510,873,2815
2009,34,19991,469,1221,1960,1390,7611,1163,100,3641,683,2317
2009,35,18680,455,1205,1903,1324,7210,1049,101,3599,636,2062
2009,36,19731,475,1223,1966,1069,7547,1124,126,3755,673,2311
2009,37,18616,447,1185,1889,995,7187,1042,84,3491,636,2259
2009,38,19397,463,1185,1906,1115,7454,1127,78,3653,628,2365
2009,39,17462,468,1209,1889,1201,6425,1108,74,3349,570,1886
2009,40,17484,493,1145,1248,1105,6532,1111,76,3409,583,1881
2009,41,18420,516,1248,1330,1160,6837,1168,82,3573,592,1934
2009,42,18191,531,1350,1351,1182,6718,1164,113,3494,577,1904
2009,43,18170,504,1273,1350,1175,6642,1110,113,3501,589,1981
2009,44,19053,519,1351,1432,1234,6991,1221,127,3701,620,2026
2009,45,18795,498,1304,1368,1186,6878,1150,141,3609,598,2025
2009,46,19240,499,1362,1396,1238,7056,1188,59,3753,635,2042
2009,47,19376,558,1403,1408,1272,7047,1190,70,3768,645,1992
2009,48,19740,590,1426,1502,1328,7216,1264,70,3875,656,2041
2009,49,21569,622,1539,1622,1469,7765,1466,78,4200,724,2219
2009,50,21921,653,1727,1725,1555,7751,1508,118,4251,723,2140
2009,51,21373,586,1509,1643,1512,7589,1515,87,4199,664,2093
2009,52,20562,593,1534,1614,1523,7269,1517,79,3969,590,1921
2010,0,20123,620,1533,1497,1442,6992,1532,77,3887,593,1904
2010,1,22045,638,1637,1612,1500,7903,1546,136,4319,707,2113
2010,2,21570,603,1582,1607,1469,7800,1466,162,4200,713,2133
2010,3,20887,559,1557,1514,1348,7570,1398,145,4042,698,2067
2010,4,22033,580,1610,1652,1533,7909,1557,171,4257,714,2088
2010,5,21367,602,1595,1574,1434,7718,1440,114,4200,662,2094
2010,6,21240,631,1573,1564,1403,7741,1496,94,4039,688,2120
2010,7,20431,603,1504,1449,1331,7435,1403,91,3902,671,2043
2010,8,20748,632,1596,1471,1361,7619,1469,133,4002,681,2108
2010,9,19393,610,1478,1375,1221,7055,1300,93,3704,612,2017
2010,10,18396,575,1372,1316,1150,6755,1156,95,3581,596,1899
2010,11,17480,562,1326,1208,1113,6495,1070,114,3495,604,1858
2010,12,18490,594,1452,1316,1222,6648,1178,76,3620,619,1921
2010,13,17717,568,1402,1253,1131,6438,1101,57,3473,587,1887
2010,14,17398,539,1461,1251,1121,6578,1082,61,3438,555,1843
2010,15,16784,529,1365,1206,1029,6353,1000,58,3313,576,1830
2010,16,16674,528,1380,1179,1052,6356,1004,104,3379,546,1780
2010,17,16709,543,1336,1249,1092,6284,1016,65,3353,553,1743
2010,18,17332,540,1264,1228,1062,6688,1012,37,3437,600,1856
2010,19,17988,539,1305,1159,1049,6450,1064,90,3385,593,1887
2010,20,17812,516,1281,1325,1039,6944,1018,133,3536,601,1900
2010,21,22904,540,1341,1796,1365,9025,1383,54,4382,797,2460
2010,22,20993,519,1259,1438,1298,8236,1244,84,4206,798,2486
2010,23,17858,519,1186,1228,1114,6783,999,81,3429,640,2313
2010,24,19340,506,1213,1456,1056,7441,1119,51,3792,733,2368
2010,25,21527,492,1252,1504,1213,8398,1211,51,4344,823,2560
2010,26,21415,500,1218,1535,1232,8437,1158,46,4098,774,2550
2010,27,25075,513,1337,1921,1464,9844,1540,54,4945,917,2892
2010,28,23661,499,1313,1756,1383,9096,1396,92,4709,930,2729
