year,week,Ontario_demand,northwest,northeast,ottawa,east,toronto,essa,bruce,southwest,niagara,west
2005,29,20160.988095,858.94642857,1313.4404762,1417.5892857,1234.9464286,7152.047619,1071.5,46.982142857,3833.9047619,837.44047619,2360.9940476
2005,30,18391.738095,885.625,1367.7142857,1255.4583333,1106.375,6323.1190476,934.36904762,40.178571429,3503.1904762,711.83333333,2205.8392857
2005,31,19475.547619,882.0297619,1391.7261905,1330.4880952,1175.0178571,6703.3095238,1013.75,61.791666667,3730.5119048,762.81547619,2365.2202381
2005,32,19931.85119,874.74404762,1387.3809524,1373.5119048,1180.2916667,6929.3333333,1025.2738095,47.797619048,3835.5119048,816.18452381,2370.7738095
2005,33,18082.083333,863.66071429,1409.2857143,1241.9940476,1020.7916667,6160.1071429,906.17857143,46.232142857,3551.0892857,677.67857143,2191.4166667
2005,34,17628.678571,832.03571429,1411.8035714,1218.547619,1056.2678571,5994.0059524,879.55357143,34.994047619,3464.6547619,624.07142857,2066.2797619
2005,35,18247.303571,825.125,1389.7916667,1249.7440476,1135.0297619,6245.4702381,919.86309524,51.642857143,3632.827381,657.85714286,2121.1964286
2005,36,17130.904762,817.27380952,1402.3690476,1163.4940476,1009.9583333,5756.8214286,853.6547619,55.69047619,3415.672619,615.3452381,2020.5
2005,37,18258.261905,824.73809524,1390.2916667,1246.625,1111.1428571,6238.3392857,909.57738095,73.630952381,3634.3333333,653.04761905,2137.7559524
2005,38,17311.464286,829.375,1396.9166667,1173.1547619,998.30357143,5908.8928571,853.22619048,45.089285714,3480.2857143,615.79166667,1983.297619
2005,39,16649.89881,843.77380952,1343.2202381,1107.125,958.10714286,5628.9940476,827.26785714,52.053571429,3356.4702381,562.61309524,1873.1666667
2005,40,16778.619048,824.7797619,1279.3690476,1153.0119048,1013.5059524,5674.4583333,858.29166667,42.648809524,3406.952381,578.47619048,1928.4047619
2005,41,15797.345238,814.92857143,1287.7440476,1117.5833333,942.29761905,5286.2321429,827.14285714,45.267857143,3179.7559524,550.04761905,1765.077381
2005,42,16299.380952,827.16071429,1295.5238095,1200.4107143,979.11904762,5463.6904762,871.94642857,44.494047619,3253.0119048,554.86904762,1831.3511905
2005,43,16921.047619,785.86904762,1339.3571429,1260.3928571,1027.8333333,5646.5416667,919.95833333,47.232142857,3454,548.91666667,1878.1190476
2005,44,16560.916667,781.42857143,1352.75,1207.0535714,1000.7202381,5551.5833333,878.79761905,49.380952381,3318.9583333,564.82738095,1835.375
2005,45,16722.428571,810.60119048,1383.2380952,1244.0178571,1032.1130952,5569.6190476,954.61309524,49.30952381,3305.2083333,567.20833333,1813.1904762
2005,46,17227.60119,859.16666667,1409.1547619,1259.8095238,1068.6607143,5757.2083333,974.52380952,41.851190476,3401.3690476,582.64285714,1857.6607143
2005,47,18059.10119,885.22619048,1493.8452381,1378.8214286,1135.0535714,5984.2261905,1055.452381,47.714285714,3595.4880952,602.0952381,1862.3869048
2005,48,17903.565476,865.10714286,1412.297619,1356.0714286,1095.5119048,5981.9285714,1018.2916667,32.547619048,3591.327381,607.54166667,1924.3095238
2005,49,19034.684524,884.29761905,1527.9702381,1514.2738095,1141.2678571,6310.6964286,1132.5119048,51.303571429,3732.8214286,640.98809524,2072.4047619
2005,50,19528.988095,881.51785714,1547.8511905,1603.8452381,1217.422619,6397.4404762,1207.9880952,83.375,3803.547619,662.7202381,2108.6607143
2005,51,18895.565476,869.78571429,1551.0952381,1513.8511905,1169.3154762,6174.1309524,1154.5714286,101.14285714,3653.2619048,657.36904762,2019.9940476
2005,52,16528.982143,734.375,1467.1785714,1359.1190476,1066.6428571,5325.0416667,1031.8452381,81.916666667,3143.0416667,557.00595238,1755.3452381
2006,1,18102.642857,836.42857143,1567.5654762,1482.7261905,1142.202381,5904.3154762,1080.6845238,51.636904762,3504.2083333,607.6547619,1899.25
