Date,year,month,day,week,weekday,weekend,workday,Ontario_demand,northwest,northeast,ottawa,east,toronto,essa,bruce,southwest,niagara,west
06/05/2012,2012,6,5,23,3,0,1,358940,9767,26134,26228,18116,135173,20513,1325,72612,11805,35608
06/06/2012,2012,6,6,23,4,0,1,366735,9360,25459,25865,19520,139060,20504,1305,74257,12636,36552
06/07/2012,2012,6,7,23,5,0,1,372963,9860,26530,26612,19351,141867,21041,1283,74103,12463,37832
06/08/2012,2012,6,8,23,6,0,1,379674,9948,26468,27612,17951,145621,21143,1299,75612,13222,38895
06/09/2012,2012,6,9,23,7,1,0,357939,10828,27119,25947,17410,133701,21088,1235,68274,11946,38386
06/10/2012,2012,6,10,24,1,1,0,381488,10525,27561,28225,18349,140536,22807,1249,74839,13737,41348
06/11/2012,2012,6,11,24,2,0,1,432332,9433,27373,33883,22306,164760,25503,1237,86311,15317,44158
06/12/2012,2012,6,12,24,3,0,1,418103,9946,27658,31141,20983,160242,23127,1187,85427,14571,41695
06/13/2012,2012,6,13,24,4,0,1,367277,10055,25686,28263,17518,140097,20178,1367,75833,12187,35740
06/14/2012,2012,6,14,24,5,0,1,372201,9308,27785,27968,18259,141779,20871,2363,74903,11953,36601
06/15/2012,2012,6,15,24,6,0,1,389029,8862,27603,29158,18099,146890,22211,3471,76233,13493,41085
06/16/2012,2012,6,16,24,7,1,0,379242,10571,28815,26780,18335,139930,22393,3185,73735,13745,39478
06/17/2012,2012,6,17,25,1,1,0,371810,10412,28442,28865,19170,135927,21356,2353,71638,13774,37775
06/18/2012,2012,6,18,25,2,0,1,430132,9011,27797,31648,20922,165229,24451,1848,88001,15452,43184
06/19/2012,2012,6,19,25,3,0,1,471231,9637,27961,33163,21970,184663,26698,1158,97180,16226,48384
06/20/2012,2012,6,20,25,4,0,1,503623,9281,27951,36839,24882,198994,28771,1097,101925,17005,51513
06/21/2012,2012,6,21,25,5,0,1,487444,8896,28558,39634,24022,190749,27543,1077,97983,16959,49495
06/22/2012,2012,6,22,25,6,0,1,428628,8968,27718,35153,21222,165171,23127,1144,85942,14877,43535
06/23/2012,2012,6,23,25,7,1,0,374647,9228,29093,29915,18188,140418,21182,1225,72355,12610,38727
06/24/2012,2012,6,24,26,1,1,0,358215,9743,28093,27700,17687,131024,19918,1240,69573,12260,38583
06/25/2012,2012,6,25,26,2,0,1,371408,9501,27756,27398,17480,140775,20470,1333,75878,12497,36397
06/26/2012,2012,6,26,26,3,0,1,383223,9685,28426,27876,17843,145932,20960,1404,78744,12725,38162
06/27/2012,2012,6,27,26,4,0,1,389891,10086,27393,32064,16071,147025,21067,1449,78536,12983,42658
06/28/2012,2012,6,28,26,5,0,1,438728,9624,28763,30672,22514,165575,24992,1420,90738,15330,48814
06/29/2012,2012,6,29,26,6,0,1,458392,9703,29549,32927,24594,174128,26433,1380,92164,15265,49743
06/30/2012,2012,6,30,26,7,1,0,412101,10988,30163,34215,17912,154641,24458,1380,79337,13945,43145
07/01/2012,2012,7,1,27,1,1,0,385343,10595,29000,29042,19401,141964,22583,1376,74292,13181,41737
07/02/2012,2012,7,2,27,2,0,1,400226,10525,29574,30545,19806,147639,23295,1397,77606,13842,44125
07/03/2012,2012,7,3,27,3,0,1,437038,10873,29287,32818,22117,165623,23671,1237,88041,14210,44279
07/04/2012,2012,7,4,27,4,0,1,477621,9853,28164,35773,23917,187332,27334,1398,96243,15760,48859
07/05/2012,2012,7,5,27,5,0,1,467704,10660,29504,34488,21637,179241,27033,1360,96331,16434,48987
07/06/2012,2012,7,6,27,6,0,1,486435,10310,28677,36578,23024,188160,27999,1365,98370,16955,52130
07/07/2012,2012,7,7,27,7,1,0,422639,11471,29756,33674,20722,154949,23766,1181,83500,14362,47586
07/08/2012,2012,7,8,28,1,1,0,388609,10832,29272,29728,18658,144327,21933,1140,77134,13424,40650
07/09/2012,2012,7,9,28,2,0,1,411594,11410,28705,30351,19112,155624,22786,1087,84704,13523,42459
07/10/2012,2012,7,10,28,3,0,1,422097,11620,28643,30349,21420,160846,23350,978,86613,14495,42428
07/11/2012,2012,7,11,28,4,0,1,433717,12024,27756,30907,22621,165888,23842,1110,88363,14930,42905
07/12/2012,2012,7,12,28,5,0,1,452336,11863,28975,33351,23550,173609,24988,1084,91460,15680,45486
07/13/2012,2012,7,13,28,6,0,1,464573,11120,28713,34193,25410,178507,26631,1079,91844,16653,48326
07/14/2012,2012,7,14,28,7,1,0,441970,12019,30015,34084,24742,165744,26806,1030,84281,15840,44920
07/15/2012,2012,7,15,29,1,1,0,421803,10991,28682,33100,23355,154842,25061,1992,81998,15276,44335
07/16/2012,2012,7,16,29,2,0,1,478409,10371,29152,34390,26621,182706,27796,1970,95981,17328,50424
07/17/2012,2012,7,17,29,3,0,1,509548,10201,27980,34305,28132,201418,30710,1408,101375,18561,53501
07/18/2012,2012,7,18,29,4,0,1,470346,10583,28254,30443,25500,183597,26472,1945,95750,17038,50335
07/19/2012,2012,7,19,29,5,0,1,408248,10503,29453,28830,21345,155216,23030,1459,81332,14534,42267
07/20/2012,2012,7,20,29,6,0,1,393833,10258,28590,28203,20983,150024,22794,2017,78658,12894,38454
07/21/2012,2012,7,21,29,7,1,0,379685,11085,28502,28752,19034,141413,22384,1614,74270,13651,38614
07/22/2012,2012,7,22,30,1,1,0,418907,11024,29441,32564,21707,153868,25257,1076,82440,14795,44717
07/23/2012,2012,7,23,30,2,0,1,487023,9914,27514,32094,26748,188786,28845,997,100210,17368,51811
07/24/2012,2012,7,24,30,3,0,1,453830,10601,27912,29422,24448,174748,25399,1017,95248,16029,48075
07/25/2012,2012,7,25,30,4,0,1,424173,10580,27533,29750,21264,162748,23695,1111,87268,15289,43961
07/26/2012,2012,7,26,30,5,0,1,424272,10155,28054,28872,21994,161328,23595,1151,86410,14953,47141
07/27/2012,2012,7,27,30,6,0,1,419879,10055,27848,29367,21929,160051,23660,1010,85404,14875,44761
07/28/2012,2012,7,28,30,7,1,0,388134,11059,27374,30062,17973,145781,22796,941,78005,14337,39253
07/29/2012,2012,7,29,31,1,1,0,390245,11152,28767,30845,18651,145129,22876,922,77255,14303,39068
07/30/2012,2012,7,30,31,2,0,1,445934,10660,29513,33114,22423,171202,25458,1014,89906,15535,46238
07/31/2012,2012,7,31,31,3,0,1,450674,10515,29655,33951,22893,168988,24941,1026,91842,16247,48231
08/01/2012,2012,8,1,31,4,0,1,446451,10222,28391,33328,23235,168165,24888,1649,91675,15848,46988
08/02/2012,2012,8,2,31,5,0,1,444525,10245,28799,33891,23360,166981,24593,2722,89155,15427,46910
08/03/2012,2012,8,3,31,6,0,1,468209,9612,28454,32902,24872,179105,26939,2958,94541,16510,50436
08/04/2012,2012,8,4,31,7,1,0,455436,10711,30581,34254,23111,170284,27686,3022,89379,17102,48345
08/05/2012,2012,8,5,32,1,1,0,409602,9171,29185,33716,21783,151269,24247,2963,79906,14963,41702
08/06/2012,2012,8,6,32,2,0,1,370599,10237,27329,28322,18831,136784,21469,3145,72858,12425,38902
08/07/2012,2012,8,7,32,3,0,1,428991,10460,28255,30570,21822,163710,24134,3128,87153,14676,44571
08/08/2012,2012,8,8,32,4,0,1,453162,10203,27924,31174,22317,175749,25555,3184,92894,15364,47335
08/09/2012,2012,8,9,32,5,0,1,409723,10529,27718,29662,21833,154786,22987,3199,82253,14150,41507
08/10/2012,2012,8,10,32,6,0,1,396090,10889,27197,29180,20830,148067,22141,3135,80170,13476,39869
08/11/2012,2012,8,11,32,7,1,0,359543,11466,27001,29845,18132,130404,20753,3201,70752,11667,35996
08/12/2012,2012,8,12,33,1,1,0,352715,11316,26815,29346,17745,127140,20326,2353,69686,11807,35946
08/13/2012,2012,8,13,33,2,0,1,408980,10859,28123,31062,20781,154402,23055,2283,81611,13664,42328
08/14/2012,2012,8,14,33,3,0,1,398359,10805,26133,30824,20627,148894,22265,2260,80469,13099,41133
08/15/2012,2012,8,15,33,4,0,1,403846,11258,26516,31203,21059,151735,22185,2279,81933,13321,41652
08/16/2012,2012,8,16,33,5,0,1,417147,11225,27977,32243,20792,157854,23044,2091,84759,13797,42748
08/17/2012,2012,8,17,33,6,0,1,396801,10885,27429,30479,20091,150205,21923,2115,79359,13433,40179
08/18/2012,2012,8,18,33,7,1,0,345786,12075,27424,26840,15848,125274,19691,2227,67404,11455,36285
08/19/2012,2012,8,19,34,1,1,0,341277,11654,26942,26231,16729,123542,19618,2336,66546,11926,34462
08/20/2012,2012,8,20,34,2,0,1,378266,11227,27283,28285,18044,141204,20957,2330,77229,12844,38704
08/21/2012,2012,8,21,34,3,0,1,385457,11312,27559,29605,17079,143477,21006,2156,79239,12870,38998
08/22/2012,2012,8,22,34,4,0,1,400006,11239,28150,30161,18313,149977,22015,2184,82253,13234,40388
08/23/2012,2012,8,23,34,5,0,1,419922,10794,27922,29848,21261,159675,23544,2139,85063,14154,43370
08/24/2012,2012,8,24,34,6,0,1,429566,10684,28708,31802,21141,162698,24384,2107,86760,14928,44665
08/25/2012,2012,8,25,34,7,1,0,417462,11406,29205,32296,19820,154218,24759,1971,81892,15270,44032
08/26/2012,2012,8,26,35,1,1,0,409757,11283,28788,32428,20122,150261,24264,2031,79832,14903,42066
08/27/2012,2012,8,27,35,2,0,1,434200,10532,29018,30435,23909,162604,24568,2294,87630,14294,46199
08/28/2012,2012,8,28,35,3,0,1,411506,10469,28184,27898,22749,154771,22796,2929,84142,14145,42728
08/29/2012,2012,8,29,35,4,0,1,391228,10776,27717,25526,21485,145828,21801,3510,79391,12874,40699
08/30/2012,2012,8,30,35,5,0,1,412626,10773,28585,26658,24567,154787,23564,3334,82630,14120,41611
08/31/2012,2012,8,31,35,6,0,1,435579,10278,29645,26783,26694,164074,25197,3581,87199,15752,44723
09/01/2012,2012,9,1,35,7,1,0,386137,10762,28220,26223,21004,141656,22341,3577,75484,14115,41347
09/02/2012,2012,9,2,36,1,1,0,365179,10628,26651,26182,19805,134622,20979,3462,71007,13244,37869
09/03/2012,2012,9,3,36,2,0,1,392264,11006,27870,26188,22526,143351,22232,3424,77244,14317,43326
09/04/2012,2012,9,4,36,3,0,1,428719,10447,28728,29857,24567,158959,23642,2836,86268,15350,46081
09/05/2012,2012,9,5,36,4,0,1,429972,9982,28602,29233,24316,162406,23987,2125,86535,15069,45130
09/06/2012,2012,9,6,36,5,0,1,439633,10317,28393,28942,25527,166448,23899,2715,89141,15495,46622
09/07/2012,2012,9,7,36,6,0,1,415609,10720,28365,28263,22109,157410,21854,2135,84057,15343,44328
09/08/2012,2012,9,8,36,7,1,0,356882,11012,27042,26787,19559,130614,19849,1999,71014,12541,35113
09/09/2012,2012,9,9,37,1,1,0,327599,11344,26305,24676,16766,117830,18363,2223,64506,11150,32976
09/10/2012,2012,9,10,37,2,0,1,365221,10752,25997,23572,20930,136934,19969,2073,74062,12997,37575
09/11/2012,2012,9,11,37,3,0,1,375241,10992,25987,17847,27476,141878,20747,1376,77119,13178,38165
09/12/2012,2012,9,12,37,4,0,1,395182,10834,26383,19755,28519,150726,22073,1152,80034,13891,40333
09/13/2012,2012,9,13,37,5,0,1,410344,11145,26126,19785,30765,155937,22945,1368,82684,14632,43369
09/14/2012,2012,9,14,37,6,0,1,376735,10928,26440,18336,29781,139816,21020,1462,75887,13096,38889
09/15/2012,2012,9,15,37,7,1,0,329493,11438,25616,14148,27788,119961,18986,2077,65752,11199,33235
09/16/2012,2012,9,16,38,1,1,0,324432,10577,24858,13297,27380,117813,18769,2012,65197,11144,32305
09/17/2012,2012,9,17,38,2,0,1,371850,9462,25921,16475,30082,140380,20207,1924,75760,12713,37445
09/18/2012,2012,9,18,38,3,0,1,372550,9428,26107,17081,31090,139711,20763,1985,76570,12222,36446
09/19/2012,2012,9,19,38,4,0,1,359114,9815,27672,15635,29510,133251,20485,2128,73805,12015,34414
09/20/2012,2012,9,20,38,5,0,1,361973,9600,26925,16876,28345,134667,20777,1982,74185,11856,34871
09/21/2012,2012,9,21,38,6,0,1,357977,10459,26018,19162,27369,132275,20368,2161,72224,12005,34588
09/22/2012,2012,9,22,38,7,1,0,327686,11962,26729,19506,23907,118209,19568,2015,64072,10925,31590
09/23/2012,2012,9,23,39,1,1,0,318082,11663,26854,16928,24133,114045,19353,2113,62256,10392,30803
09/24/2012,2012,9,24,39,2,0,1,355935,9455,27567,18346,26380,132512,21134,1479,73155,11794,33604
09/25/2012,2012,9,25,39,3,0,1,362548,9961,26297,17990,27796,136353,20745,1636,74214,12418,34523
09/26/2012,2012,9,26,39,4,0,1,365454,10612,24991,17709,28823,135774,20764,1638,73791,12663,37246
09/27/2012,2012,9,27,39,5,0,1,356800,10812,24452,17403,27614,133479,21087,1308,73000,11950,35211
09/28/2012,2012,9,28,39,6,0,1,355799,10866,24562,18048,26618,130897,20958,1850,73226,11843,35641
09/29/2012,2012,9,29,39,7,1,0,331213,11281,26688,16985,25461,117797,20142,2279,65733,10672,32619
09/30/2012,2012,9,30,40,1,1,0,325144,11713,25305,17040,27117,114973,19738,2253,63722,10991,31244
10/01/2012,2012,10,1,40,2,0,1,362517,11063,26429,15330,30550,133426,20475,2162,73067,12278,36070
10/02/2012,2012,10,2,40,3,0,1,367736,11057,27567,17872,28148,135588,20350,2163,74581,12453,36503
10/03/2012,2012,10,3,40,4,0,1,372262,10473,27553,18083,28695,137498,20734,2230,75962,12098,37053
10/04/2012,2012,10,4,40,5,0,1,369054,11083,28069,18776,27872,137090,20268,2145,75449,12446,34529
10/05/2012,2012,10,5,40,6,0,1,357111,11264,26913,17930,27588,131275,20192,1840,71266,11800,35041
10/06/2012,2012,10,6,40,7,1,0,325571,12308,27994,15001,27346,114646,20664,1019,63156,10988,30613
10/07/2012,2012,10,7,41,1,1,0,322543,12244,28725,14365,26788,112597,21608,1384,62846,10693,30812
10/08/2012,2012,10,8,41,2,0,1,321813,12172,27697,16833,24805,113765,20658,1687,63380,10751,30164
10/09/2012,2012,10,9,41,3,0,1,362215,12256,28755,17791,27514,133941,20907,1916,74141,12087,33054
10/10/2012,2012,10,10,41,4,0,1,373022,12406,28866,17858,28882,138076,21370,2097,76540,12144,34317
10/11/2012,2012,10,11,41,5,0,1,375730,12741,29808,18020,28604,138745,22206,3155,75494,12672,33509
10/12/2012,2012,10,12,41,6,0,1,369832,11772,29883,18173,27828,134459,21871,3426,74736,12576,34882
10/13/2012,2012,10,13,41,7,1,0,352545,13135,31343,17286,27446,124275,21721,2706,69643,11253,32407
10/14/2012,2012,10,14,42,1,1,0,337058,12563,30622,17039,27691,119129,19694,2014,65675,11510,28924
10/15/2012,2012,10,15,42,2,0,1,367586,12366,29170,16069,29137,135691,20107,1939,74677,12055,33935
10/16/2012,2012,10,16,42,3,0,1,371351,12246,28069,17866,28918,136271,21011,2159,76660,11726,34857
10/17/2012,2012,10,17,42,4,0,1,366356,12066,25732,17802,29465,136945,20335,1887,75446,11824,33508
10/18/2012,2012,10,18,42,5,0,1,361696,11975,25732,18201,27025,136117,19628,1942,74780,11815,33182
10/19/2012,2012,10,19,42,6,0,1,359063,11314,25510,17916,27468,132952,19406,1724,74441,12020,34282
10/20/2012,2012,10,20,42,7,1,0,335773,11993,27096,16930,24948,120531,19026,1368,67788,11345,31230
10/21/2012,2012,10,21,43,1,1,0,327571,12349,26432,15562,26840,116441,18487,2049,64102,11059,30989
10/22/2012,2012,10,22,43,2,0,1,366134,11932,27474,16872,27883,134954,19775,2201,74882,11801,35665
10/23/2012,2012,10,23,43,3,0,1,374770,12105,27523,17966,27486,138541,20383,2222,77702,12255,36255
10/24/2012,2012,10,24,43,4,0,1,376350,11639,28785,18580,27536,138980,20422,2440,76809,12022,36386
10/25/2012,2012,10,25,43,5,0,1,365532,12039,27493,18280,26252,136754,19344,3350,73345,12049,34470
10/26/2012,2012,10,26,43,6,0,1,363127,12022,27290,17840,25618,133091,19682,3506,74280,11563,35715
10/27/2012,2012,10,27,43,7,1,0,346225,13590,28457,17839,25070,123653,20638,3353,69221,10781,32433
10/28/2012,2012,10,28,44,1,1,0,344881,12148,28934,18667,26808,122550,20245,3285,68837,10982,31468
10/29/2012,2012,10,29,44,2,0,1,387295,11595,30947,18149,29614,141765,21882,3407,79860,12658,35719
10/30/2012,2012,10,30,44,3,0,1,378955,11578,32363,17661,27838,137604,20217,3166,78342,12156,34930
10/31/2012,2012,10,31,44,4,0,1,380317,12335,31144,18422,27308,138147,20125,2443,78718,12749,36453
11/01/2012,2012,11,1,44,5,0,1,384245,12570,30992,21765,25938,140012,21010,2394,78924,11990,37132
11/02/2012,2012,11,2,44,6,0,1,381286,12822,31472,21880,26450,138715,21528,2312,77714,11983,36503
11/03/2012,2012,11,3,44,7,1,0,359948,13246,31439,21452,25022,127155,20866,2248,71431,11161,34344
11/04/2012,2012,11,4,45,1,1,0,358301,12873,31699,21948,24903,125513,21457,2481,70414,11371,35425
11/05/2012,2012,11,5,45,2,0,1,397181,12690,30910,24360,25801,143996,22948,2451,81622,12372,39602
11/06/2012,2012,11,6,45,3,0,1,403745,12352,31665,24710,26027,147309,23425,2248,83548,12434,39092
11/07/2012,2012,11,7,45,4,0,1,397612,12480,31252,24651,26174,145055,22709,1754,82675,12921,37186
11/08/2012,2012,11,8,45,5,0,1,395381,11958,31343,24799,25601,143463,23005,1078,81950,12392,39058
11/09/2012,2012,11,9,45,6,0,1,386264,11277,30894,24749,25994,139881,22142,1126,79252,12047,38085
11/10/2012,2012,11,10,45,7,1,0,356888,12587,31753,21601,24116,126870,21131,2149,69612,11439,33823
11/11/2012,2012,11,11,46,1,1,0,335506,13306,30146,21740,22812,119065,19299,1860,65736,10478,29464
11/12/2012,2012,11,12,46,2,0,1,372927,13633,30399,22500,23362,137265,20613,1987,76129,11046,34695
11/13/2012,2012,11,13,46,3,0,1,392578,13000,30636,23436,23589,142453,23231,2221,80916,12416,39141
11/14/2012,2012,11,14,46,4,0,1,392896,12412,29655,23904,24115,142552,22765,1294,81807,12243,39869
11/15/2012,2012,11,15,46,5,0,1,388356,12398,29149,24149,24388,142451,22751,1219,79699,11974,38615
11/16/2012,2012,11,16,46,6,0,1,382353,12423,29310,24142,24293,138482,22598,1555,78250,12187,38091
11/17/2012,2012,11,17,46,7,1,0,356757,13131,29722,22325,24134,125078,21321,1545,70929,11475,35491
11/18/2012,2012,11,18,47,1,1,0,348115,13128,28640,22641,23857,122122,21134,2286,68161,11106,33456
11/19/2012,2012,11,19,47,2,0,1,384967,12023,29338,24192,24850,139274,22636,2295,77880,12388,38326
11/20/2012,2012,11,20,47,3,0,1,386359,12186,28936,24385,25279,140540,21984,2317,78702,12252,38758
11/21/2012,2012,11,21,47,4,0,1,384998,12126,29154,23590,25043,140794,21996,2281,78298,12263,38104
11/22/2012,2012,11,22,47,5,0,1,374083,12079,29121,22544,25300,138016,20768,1470,76441,12406,35312
11/23/2012,2012,11,23,47,6,0,1,374711,12803,30242,22926,24487,137182,20937,1650,76636,12119,34477
11/24/2012,2012,11,24,47,7,1,0,366550,13765,31472,22548,25285,130000,22517,1501,72160,11396,34801
11/25/2012,2012,11,25,48,1,1,0,370194,13555,31692,23479,26178,128647,23024,1430,72719,12159,35346
11/26/2012,2012,11,26,48,2,0,1,407676,13867,32553,24953,27069,146194,23977,1479,82885,12897,40130
11/27/2012,2012,11,27,48,3,0,1,409874,13656,33271,24504,27756,147951,24174,1358,83773,12764,39575
11/28/2012,2012,11,28,48,4,0,1,411565,13711,32766,24393,29292,149594,24631,1550,83483,12754,38621
11/29/2012,2012,11,29,48,5,0,1,407123,14045,32856,26119,28348,146725,24752,2382,80540,12225,38161
11/30/2012,2012,11,30,48,6,0,1,418730,14026,34392,26260,30649,150075,26906,2516,81226,12798,38903
12/01/2012,2012,12,1,48,7,1,0,392901,14349,34305,24410,31305,137810,25712,1381,74718,12350,34912
12/02/2012,2012,12,2,49,1,1,0,364255,13308,31002,22529,28709,128023,22486,1172,70186,12094,33143
12/03/2012,2012,12,3,49,2,0,1,389790,12770,31024,23559,27346,141814,22746,1215,77534,12091,37635
12/04/2012,2012,12,4,49,3,0,1,385650,13388,30399,22745,26440,141036,21786,1023,80079,11116,36764
12/05/2012,2012,12,5,49,4,0,1,405522,13514,32597,22824,28901,147300,24570,1450,83473,11694,38655
12/06/2012,2012,12,6,49,5,0,1,414336,13289,33143,23942,29903,149881,26153,1458,82506,12624,39868
12/07/2012,2012,12,7,49,6,0,1,398356,13191,32725,23666,28688,144288,24060,1456,78767,12630,39505
12/08/2012,2012,12,8,49,7,1,0,375028,13531,32787,22062,28003,132841,23517,1515,71641,12241,36592
12/09/2012,2012,12,9,50,1,1,0,380736,14089,34085,22864,29124,133724,25324,1514,72009,12361,35378
12/10/2012,2012,12,10,50,2,0,1,411662,13862,33541,25009,29882,147634,25584,1468,80593,12869,39694
12/11/2012,2012,12,11,50,3,0,1,419684,12638,34314,25658,29934,152143,27584,1536,82958,12877,39892
12/12/2012,2012,12,12,50,4,0,1,417601,13283,33724,25992,30504,151422,25886,1358,82155,12966,39297
12/13/2012,2012,12,13,50,5,0,1,405506,12807,32071,24924,29283,148168,24489,1286,80500,12804,38577
12/14/2012,2012,12,14,50,6,0,1,400460,12856,33191,23823,28380,144676,24133,1423,79533,13163,38634
12/15/2012,2012,12,15,50,7,1,0,385821,12945,34650,23352,29075,137090,24495,1301,74382,12528,35286
12/16/2012,2012,12,16,51,1,1,0,379199,13005,33886,25136,30401,131326,23900,1289,71907,12085,33955
12/17/2012,2012,12,17,51,2,0,1,399976,12872,31934,25365,29034,141929,23297,1336,80063,12877,39657
12/18/2012,2012,12,18,51,3,0,1,401862,13022,31323,24812,28717,143814,23675,1403,80901,13073,39152
12/19/2012,2012,12,19,51,4,0,1,402897,12763,31847,24598,27759,144361,24161,1443,81646,13003,40170
12/20/2012,2012,12,20,51,5,0,1,407800,12171,34044,23388,30872,147883,25501,1288,81761,13157,37069
12/21/2012,2012,12,21,51,6,0,1,399885,12870,33781,24661,29669,143091,24811,1416,79149,12480,36869
12/22/2012,2012,12,22,51,7,1,0,384084,13654,34331,23432,30300,134177,25419,1433,74509,11619,35298
12/23/2012,2012,12,23,52,1,1,0,376543,13761,33837,23962,30338,129634,24797,1483,72418,11075,34927
12/24/2012,2012,12,24,52,2,0,1,374261,13088,32247,24605,28241,129268,24403,2509,71783,11262,35476
12/25/2012,2012,12,25,52,3,0,1,353284,13753,31372,22612,27155,119889,23186,2572,66907,10738,34063
12/26/2012,2012,12,26,52,4,0,1,369485,13433,32676,24136,28990,126196,25793,2426,71017,10961,32775
12/27/2012,2012,12,27,52,5,0,1,398111,14066,33791,25159,30838,139458,27040,2517,75568,11790,35209
12/28/2012,2012,12,28,52,6,0,1,397085,13225,34574,24741,29660,138580,27027,2072,76956,11734,36987
12/29/2012,2012,12,29,52,7,1,0,388668,14012,35462,24630,31477,132747,27071,2471,73035,11537,34928
12/30/2012,2012,12,30,53,1,1,0,379193,13576,35102,24099,30685,129232,26618,2300,72273,11131,33763
12/31/2012,2012,12,31,53,2,0,1,376145,12610,33247,24322,28897,132453,24748,1343,73027,11011,33633
01/01/2013,2013,1,1,0,3,0,1,371330,15074,34218,23435,28742,125237,25339,1476,70677,11330,34746
01/02/2013,2013,1,2,0,4,0,1,420966,13670,35191,26529,32502,146979,27880,1473,83249,12668,40599
01/03/2013,2013,1,3,0,5,0,1,433376,13323,35928,28225,35831,151571,28302,1283,86210,13165,39257
01/04/2013,2013,1,4,0,6,0,1,416201,12770,33715,26018,32691,148934,26308,1469,84043,13609,36620
01/05/2013,2013,1,5,0,7,1,0,387982,13971,34320,23535,29344,134257,24700,2444,75713,12363,36865
01/06/2013,2013,1,6,1,1,1,0,384134,14069,34822,24132,29688,131790,24108,1611,74368,12288,35229
01/07/2013,2013,1,7,1,2,0,1,421260,13110,34930,30402,27988,148966,27139,1364,84909,13312,38434
01/08/2013,2013,1,8,1,3,0,1,410660,12638,31868,28718,26103,146873,25211,1340,84054,13107,39028
01/09/2013,2013,1,9,1,4,0,1,404260,11951,31835,24476,30363,146727,25031,1189,82064,13034,36084
01/10/2013,2013,1,10,1,5,0,1,398880,11846,30965,23606,28661,143642,24007,1392,81156,13023,39368
01/11/2013,2013,1,11,1,6,0,1,399536,13407,31317,24373,29221,143718,24278,1146,80434,12879,37000
01/12/2013,2013,1,12,1,7,1,0,359621,14761,30498,22986,25580,125918,21404,919,71184,11397,33191
01/13/2013,2013,1,13,2,1,1,0,358329,14832,32238,22775,25580,122597,21623,1280,69512,11153,34934
01/14/2013,2013,1,14,2,2,0,1,409480,14780,32925,22937,28663,145710,24787,1309,82159,13749,40533
01/15/2013,2013,1,15,2,3,0,1,414604,13287,33552,23978,29412,148092,25775,1593,84265,13293,41431
01/16/2013,2013,1,16,2,4,0,1,407572,13054,33510,23865,29588,147483,25387,1579,81165,12985,38880
01/17/2013,2013,1,17,2,5,0,1,430169,14974,37415,28613,28433,152891,27843,1656,83433,13984,40382
01/18/2013,2013,1,18,2,6,0,1,434497,15766,37248,31301,28971,153480,28715,1388,84081,13507,39614
01/19/2013,2013,1,19,2,7,1,0,387711,16737,36419,25421,28172,134001,24635,1175,73272,12769,34038
01/20/2013,2013,1,20,3,1,1,0,389527,16281,35889,25187,27884,134339,25599,1394,73872,12569,35459
01/21/2013,2013,1,21,3,2,0,1,446641,15518,37410,32292,30772,156033,29913,1450,87371,14378,42020
01/22/2013,2013,1,22,3,3,0,1,466819,16256,38215,33130,31455,163266,31421,1730,91809,14403,44311
01/23/2013,2013,1,23,3,4,0,1,477944,15180,39298,34994,33602,165569,33354,1513,92900,14619,47581
01/24/2013,2013,1,24,3,5,0,1,472914,15259,39676,35432,33632,162709,32211,1143,92006,14021,47219
01/25/2013,2013,1,25,3,6,0,1,467511,14340,39077,33890,32783,161263,31753,1439,90812,13934,47789
01/26/2013,2013,1,26,3,7,1,0,422703,14117,37521,27174,34348,143029,28743,1583,80132,13240,43061
01/27/2013,2013,1,27,4,1,1,0,409992,13619,37563,27282,31928,137757,28014,2272,77868,12471,41000
01/28/2013,2013,1,28,4,2,0,1,433478,12707,34862,30264,30637,152451,27341,2335,85517,13175,42728
01/29/2013,2013,1,29,4,3,0,1,427146,13213,36041,29464,29759,150932,26048,2418,84601,13198,40892
01/30/2013,2013,1,30,4,4,0,1,402181,13259,33467,25615,27331,143917,23666,2200,80195,12884,38190
01/31/2013,2013,1,31,4,5,0,1,422083,13935,36342,25840,28535,149132,26560,1505,84443,14179,40282
02/01/2013,2013,2,1,4,6,0,1,435402,14619,35676,27017,31935,152790,29430,1673,85953,13575,41275
02/02/2013,2013,2,2,4,7,1,0,423433,14709,37186,30554,28703,144023,28503,1747,81416,13129,41611
02/03/2013,2013,2,3,5,1,1,0,415319,15123,37138,30187,28405,139455,28102,1918,79525,12557,40065
02/04/2013,2013,2,4,5,2,0,1,449461,14558,37543,31073,28938,157460,29190,1954,88304,13881,45856
02/05/2013,2013,2,5,5,3,0,1,451620,13384,38196,31786,29902,158738,29944,1753,89337,13786,45565
02/06/2013,2013,2,6,5,4,0,1,438904,13861,38424,30895,27865,156362,28548,1507,86382,13063,43388
02/07/2013,2013,2,7,5,5,0,1,452129,14349,39123,32609,30485,159570,29451,1326,86955,13369,43152
02/08/2013,2013,2,8,5,6,0,1,446354,14254,37708,33133,31541,156919,29472,1454,85257,13231,42195
02/09/2013,2013,2,9,5,7,1,0,411706,14591,37570,29510,27681,141657,27410,2082,78381,12013,40011
02/10/2013,2013,2,10,6,1,1,0,397130,13883,35216,29663,27532,136452,26427,2402,75480,11584,37468
02/11/2013,2013,2,11,6,2,0,1,416395,13803,33302,30668,26647,149688,25784,1911,81855,12381,38861
02/12/2013,2013,2,12,6,3,0,1,420146,13959,33988,29041,25745,151076,25803,1153,83461,12696,41117
