Date,year,month,day,week,weekday,weekend,workday,Ontario_demand,northwest,northeast,ottawa,east,toronto,essa,bruce,southwest,niagara,west
08/03/2007,2007,8,3,30,6,0,1,24642,709,1313,1725,1608,9298,1397,109,4709,965,2803
08/04/2007,2007,8,4,30,7,1,0,19444,690,1364,1413,1156,6840,1077,107,3759,766,2288
08/05/2007,2007,8,5,31,1,1,0,17858,653,1348,1357,1145,6322,1060,110,3400,734,1846
08/06/2007,2007,8,6,31,2,0,1,21627,677,1347,1556,1336,7757,1256,112,4089,886,2460
08/07/2007,2007,8,7,31,3,0,1,21736,696,1346,1566,1471,7909,1191,112,4038,848,2591
08/08/2007,2007,8,8,31,4,0,1,24623,722,1321,1679,1557,9045,1360,110,4497,973,2825
08/09/2007,2007,8,9,31,5,0,1,20423,700,1434,1479,1312,7464,1134,110,3741,781,2388
08/10/2007,2007,8,10,31,6,0,1,21589,729,1338,1727,1350,7719,1202,110,4082,860,2564
08/11/2007,2007,8,11,31,7,1,0,20376,653,1454,1524,1329,7219,1164,112,3885,807,2360
08/12/2007,2007,8,12,32,1,1,0,19531,623,1466,1537,1398,6955,1097,109,3550,785,2310
08/13/2007,2007,8,13,32,2,0,1,21600,724,1346,1543,1414,7907,1165,105,4174,864,2450
08/14/2007,2007,8,14,32,3,0,1,20827,702,1351,1376,1297,7651,1148,102,4041,823,2275
08/15/2007,2007,8,15,32,4,0,1,21128,707,1333,1494,1354,7899,1145,109,4068,822,2393
08/16/2007,2007,8,16,32,5,0,1,22432,688,1361,1532,1355,8388,1172,106,4307,925,2614
08/17/2007,2007,8,17,32,6,0,1,19672,697,1363,1304,1221,7157,1054,97,3729,752,2216
08/18/2007,2007,8,18,32,7,1,0,16363,656,1394,1211,988,5614,922,97,3119,605,1769
08/19/2007,2007,8,19,33,1,1,0,16263,614,1442,1266,1040,5529,905,97,3095,604,1694
08/20/2007,2007,8,20,33,2,0,1,18609,700,1453,1325,1199,6590,1027,103,3530,692,2007
08/21/2007,2007,8,21,33,3,0,1,18427,662,1397,1366,1224,6615,1018,99,3536,702,2056
08/22/2007,2007,8,22,33,4,0,1,19519,639,1430,1321,1185,7022,1062,83,3771,790,2424
08/23/2007,2007,8,23,33,5,0,1,21624,608,1403,1409,1336,7808,1237,86,4166,870,2702
08/24/2007,2007,8,24,33,6,0,1,23497,625,1411,1572,1526,8737,1290,118,4623,952,2719
08/25/2007,2007,8,25,33,7,1,0,19736,596,1463,1452,1337,6960,1124,110,3737,792,2100
08/26/2007,2007,8,26,34,1,1,0,17862,591,1411,1381,1222,6101,995,104,3483,692,1959
08/27/2007,2007,8,27,34,2,0,1,21310,652,1415,1432,1382,7817,1186,112,4184,842,2349
08/28/2007,2007,8,28,34,3,0,1,22239,600,1439,1448,1476,8160,1213,104,4284,901,2566
08/29/2007,2007,8,29,34,4,0,1,25003,700,1453,1609,1648,9202,1360,113,4803,992,2881
08/30/2007,2007,8,30,34,5,0,1,20647,692,1433,1370,1310,7597,1098,108,4117,778,2334
08/31/2007,2007,8,31,34,6,0,1,19509,719,1487,1315,1264,7115,1045,106,3843,735,2105
09/01/2007,2007,9,1,34,7,1,0,16722,637,1417,1235,1052,5759,935,102,3285,629,1892
09/02/2007,2007,9,2,35,1,1,0,17013,651,1460,1235,1073,5707,955,102,3273,645,1919
09/03/2007,2007,9,3,35,2,0,1,18830,575,1474,1375,1225,6524,1023,109,3612,741,2173
09/04/2007,2007,9,4,35,3,0,1,19636,600,1533,1317,1237,6965,1029,127,3871,735,2472
09/05/2007,2007,9,5,35,4,0,1,20361,633,1473,1254,1196,7205,1063,148,4124,848,2740
09/06/2007,2007,9,6,35,5,0,1,23608,714,1414,1582,1471,8657,1324,117,4713,957,2724
09/07/2007,2007,9,7,35,6,0,1,24046,660,1475,1621,1682,8873,1335,115,4605,942,2532
09/08/2007,2007,9,8,35,7,1,0,19169,647,1440,1466,1227,6826,949,106,3823,744,2216
09/09/2007,2007,9,9,36,1,1,0,17401,660,1452,1287,1121,5863,922,108,3362,638,1962
09/10/2007,2007,9,10,36,2,0,1,19486,623,1421,1350,1267,7110,1043,114,3856,714,2227
09/11/2007,2007,9,11,36,3,0,1,18919,606,1403,1400,1215,6985,1009,113,3758,686,2049
09/12/2007,2007,9,12,36,4,0,1,18288,635,1453,1329,1186,6633,996,106,3656,649,1950
09/13/2007,2007,9,13,36,5,0,1,18580,667,1460,1297,1183,6716,1016,107,3634,651,2006
09/14/2007,2007,9,14,36,6,0,1,19249,702,1424,1311,1249,7125,987,105,3746,823,2088
09/15/2007,2007,9,15,36,7,1,0,16081,667,1454,1216,1028,5386,898,101,3069,534,1673
09/16/2007,2007,9,16,37,1,1,0,16326,664,1356,1252,1058,5464,905,106,3216,558,1702
09/17/2007,2007,9,17,37,2,0,1,18277,671,1376,1312,1183,6526,1001,109,3625,657,1976
09/18/2007,2007,9,18,37,3,0,1,18450,689,1272,1324,1194,6703,992,110,3677,675,2093
09/19/2007,2007,9,19,37,4,0,1,19683,698,1355,1336,1320,7106,1064,108,3951,715,2293
09/20/2007,2007,9,20,37,5,0,1,19930,627,1356,1484,1266,7288,1060,110,3968,740,2279
09/21/2007,2007,9,21,37,6,0,1,20239,666,1334,1371,1275,7444,1065,108,3950,773,2318
09/22/2007,2007,9,22,37,7,1,0,17829,648,1351,1312,1200,6280,917,107,3412,676,1971
09/23/2007,2007,9,23,38,1,1,0,17333,628,1407,1292,1124,5866,922,148,3351,603,1880
09/24/2007,2007,9,24,38,2,0,1,20161,707,1411,1353,1297,7335,1072,148,3945,721,2313
09/25/2007,2007,9,25,38,3,0,1,22392,633,1468,1465,1431,8215,1235,143,4406,845,2549
09/26/2007,2007,9,26,38,4,0,1,20057,631,1417,1413,1376,7346,1042,149,3924,713,2206
09/27/2007,2007,9,27,38,5,0,1,18688,664,1378,1350,1201,6591,1007,140,3628,663,2074
09/28/2007,2007,9,28,38,6,0,1,18127,608,1353,1289,1147,6578,963,99,3484,625,1972
09/29/2007,2007,9,29,38,7,1,0,16203,651,1409,1217,1034,5603,892,109,3104,561,1779
09/30/2007,2007,9,30,39,1,1,0,16572,562,1428,1291,1077,5689,909,104,3177,570,1784
10/01/2007,2007,10,1,39,2,0,1,19057,621,1446,1329,1229,6904,1022,108,3792,694,2054
10/02/2007,2007,10,2,39,3,0,1,18900,610,1450,1343,1229,6783,1037,108,3786,703,2064
10/03/2007,2007,10,3,39,4,0,1,19062,607,1437,1351,1244,6959,1023,74,3728,694,2083
10/04/2007,2007,10,4,39,5,0,1,18997,618,1411,1335,1245,6913,1046,74,3742,681,2171
10/05/2007,2007,10,5,39,6,0,1,19233,655,1422,1324,1253,6922,1077,78,3711,704,2389
10/06/2007,2007,10,6,39,7,1,0,17822,575,1376,1274,1074,6121,1018,79,3508,669,2223
10/07/2007,2007,10,7,40,1,1,0,16454,544,1383,1174,1017,5296,963,77,3213,589,2283
10/08/2007,2007,10,8,40,2,0,1,18733,623,1378,1305,1094,6590,1040,73,3685,699,2312
10/09/2007,2007,10,9,40,3,0,1,19038,655,1458,1350,1236,6900,1030,70,3766,707,2124
10/10/2007,2007,10,10,40,4,0,1,18601,643,1510,1310,1168,6483,1020,72,3649,642,1950
10/11/2007,2007,10,11,40,5,0,1,18419,630,1450,1330,1233,6424,1054,70,3687,589,1939
10/12/2007,2007,10,12,40,6,0,1,17914,660,1538,1284,1151,6360,1040,70,3531,609,1893
10/13/2007,2007,10,13,40,7,1,0,16530,633,1520,1288,1109,5589,982,66,3190,541,1627
10/14/2007,2007,10,14,41,1,1,0,16729,593,1529,1264,1139,5613,967,64,3230,571,1690
10/15/2007,2007,10,15,41,2,0,1,18668,671,1469,1364,1207,6631,1054,72,3548,660,1920
10/16/2007,2007,10,16,41,3,0,1,18687,690,1557,1384,1169,6538,1033,74,3608,637,1917
10/17/2007,2007,10,17,41,4,0,1,18491,632,1410,1362,1165,6562,1002,72,3651,643,1957
10/18/2007,2007,10,18,41,5,0,1,18845,693,1450,1309,1215,6680,1025,68,3624,661,1906
10/19/2007,2007,10,19,41,6,0,1,18454,646,1414,1237,1266,6650,973,69,3563,649,1882
10/20/2007,2007,10,20,41,7,1,0,16108,646,1454,1197,1096,5576,898,68,3047,555,1545
10/21/2007,2007,10,21,42,1,1,0,16792,626,1498,1263,1112,5692,925,61,3159,582,1601
10/22/2007,2007,10,22,42,2,0,1,18856,676,1456,1348,1243,6695,1035,65,3700,663,1884
10/23/2007,2007,10,23,42,3,0,1,18428,667,1451,1359,1214,6544,1057,73,3643,645,1860
10/24/2007,2007,10,24,42,4,0,1,18506,676,1539,1348,1167,6526,1062,66,3630,652,1844
10/25/2007,2007,10,25,42,5,0,1,18451,664,1464,1333,1175,6534,1044,67,3663,660,1846
10/26/2007,2007,10,26,42,6,0,1,18238,669,1479,1291,1204,6431,1012,66,3604,635,1856
10/27/2007,2007,10,27,42,7,1,0,16589,668,1527,1299,1127,5638,959,61,3138,573,1565
10/28/2007,2007,10,28,43,1,1,0,17165,651,1531,1338,1190,5732,997,66,3350,572,1681
10/29/2007,2007,10,29,43,2,0,1,18959,671,1463,1430,1245,6681,1081,70,3737,614,1853
10/30/2007,2007,10,30,43,3,0,1,18561,621,1472,1374,1220,6566,1063,72,3700,606,1940
10/31/2007,2007,10,31,43,4,0,1,18165,673,1464,1314,1173,6523,989,74,3569,613,1775
11/01/2007,2007,11,1,43,5,0,1,19130,726,1474,1388,1293,6725,1114,62,3705,646,1909
11/02/2007,2007,11,2,43,6,0,1,18304,725,1512,1310,1230,6466,1081,55,3585,622,1883
11/03/2007,2007,11,3,43,7,1,0,16552,693,1430,1286,1167,5673,962,52,3282,553,1611
11/04/2007,2007,11,4,44,1,1,0,17273,651,1447,1411,1221,5892,1046,67,3359,577,1733
11/05/2007,2007,11,5,44,2,0,1,20022,727,1577,1475,1282,7013,1203,81,3792,701,1884
11/06/2007,2007,11,6,44,3,0,1,20114,751,1551,1502,1269,7060,1216,85,3815,702,2027
11/07/2007,2007,11,7,44,4,0,1,20407,728,1492,1561,1333,7188,1252,90,3914,714,2076
11/08/2007,2007,11,8,44,5,0,1,20240,713,1524,1562,1314,7193,1236,97,3950,719,2071
11/09/2007,2007,11,9,44,6,0,1,19540,717,1606,1452,1297,6928,1168,93,3743,680,1958
11/10/2007,2007,11,10,44,7,1,0,17871,724,1532,1489,1208,6019,1059,105,3497,615,1792
11/11/2007,2007,11,11,45,1,1,0,18221,678,1535,1476,1255,6173,1086,86,3476,611,1743
11/12/2007,2007,11,12,45,2,0,1,20341,650,1499,1681,1271,7212,1174,83,3968,710,2009
11/13/2007,2007,11,13,45,3,0,1,19482,666,1431,1569,1243,6989,1135,86,3760,688,2020
11/14/2007,2007,11,14,45,4,0,1,19526,680,1468,1607,1199,6972,1147,80,3752,686,1977
11/15/2007,2007,11,15,45,5,0,1,19978,702,1473,1555,1292,6966,1204,85,3865,691,2057
11/16/2007,2007,11,16,45,6,0,1,20082,728,1509,1532,1350,7012,1213,124,3884,685,2003
11/17/2007,2007,11,17,45,7,1,0,18551,730,1544,1478,1237,6288,1112,113,3621,639,1844
11/18/2007,2007,11,18,46,1,1,0,18810,731,1585,1553,1308,6370,1154,123,3634,629,1845
11/19/2007,2007,11,19,46,2,0,1,21175,743,1596,1690,1344,7267,1309,121,4130,685,2098
11/20/2007,2007,11,20,46,3,0,1,20241,746,1651,1559,1341,6998,1207,79,3935,670,2100
11/21/2007,2007,11,21,46,4,0,1,21023,742,1526,1852,1247,7271,1267,87,4164,699,2067
11/22/2007,2007,11,22,46,5,0,1,21600,745,1636,2098,1354,7561,1373,85,4168,729,2131
11/23/2007,2007,11,23,46,6,0,1,20885,744,1642,1733,1431,7236,1362,85,4022,680,2063
11/24/2007,2007,11,24,46,7,1,0,19325,692,1593,1664,1340,6439,1325,67,3571,632,1823
11/25/2007,2007,11,25,47,1,1,0,19212,700,1607,1624,1315,6368,1277,83,3491,619,1861
11/26/2007,2007,11,26,47,2,0,1,21544,732,1572,1699,1362,7400,1347,107,4264,722,2224
11/27/2007,2007,11,27,47,3,0,1,21619,768,1621,1666,1446,7466,1343,73,4210,742,2123
11/28/2007,2007,11,28,47,4,0,1,21814,769,1659,1719,1484,7548,1439,75,4151,739,2142
11/29/2007,2007,11,29,47,5,0,1,21688,745,1594,1657,1424,7467,1390,84,4118,782,2169
11/30/2007,2007,11,30,47,6,0,1,21295,776,1648,1669,1397,7364,1364,79,4024,726,2110
12/01/2007,2007,12,1,47,7,1,0,20609,771,1701,1782,1449,6807,1383,64,3997,694,1989
12/02/2007,2007,12,2,48,1,1,0,21147,738,1805,1854,1528,6942,1423,151,3959,675,2041
12/03/2007,2007,12,3,48,2,0,1,22679,776,1659,1848,1538,7739,1507,84,4274,760,2239
12/04/2007,2007,12,4,48,3,0,1,22228,785,1581,1817,1506,7654,1464,70,4294,717,2271
12/05/2007,2007,12,5,48,4,0,1,22550,818,1624,1831,1533,7801,1494,83,4328,729,2307
12/06/2007,2007,12,6,48,5,0,1,22290,778,1654,1831,1434,7702,1449,124,4257,749,2254
12/07/2007,2007,12,7,48,6,0,1,21518,719,1586,1735,1416,7444,1351,87,4052,715,2161
12/08/2007,2007,12,8,48,7,1,0,20170,754,1688,1672,1371,6681,1286,84,3790,640,2041
12/09/2007,2007,12,9,49,1,1,0,20946,761,1812,1849,1458,6900,1345,86,3860,671,2094
12/10/2007,2007,12,10,49,2,0,1,22165,800,1669,1857,1435,7566,1376,88,4275,753,2301
12/11/2007,2007,12,11,49,3,0,1,22534,805,1670,1883,1464,7717,1379,91,4310,755,2328
12/12/2007,2007,12,12,49,4,0,1,22092,773,1667,1819,1412,7556,1375,86,4226,708,2359
12/13/2007,2007,12,13,49,5,0,1,22443,725,1629,1945,1544,7686,1444,87,4230,709,2371
12/14/2007,2007,12,14,49,6,0,1,22017,835,1773,1832,1467,7463,1441,90,4135,717,2278
12/15/2007,2007,12,15,49,7,1,0,21610,783,1782,1931,1508,7187,1466,88,4001,698,2082
12/16/2007,2007,12,16,50,1,1,0,22146,759,1795,1942,1576,7289,1513,94,4112,697,2164
12/17/2007,2007,12,17,50,2,0,1,22935,826,1733,1927,1572,7705,1503,106,4304,779,2258
12/18/2007,2007,12,18,50,3,0,1,22442,819,1670,1902,1520,7578,1424,103,4185,739,2200
12/19/2007,2007,12,19,50,4,0,1,21992,801,1667,1932,1476,7470,1373,130,4143,724,2273
12/20/2007,2007,12,20,50,5,0,1,21664,760,1739,1845,1418,7395,1386,119,4117,742,2202
12/21/2007,2007,12,21,50,6,0,1,20806,768,1702,1714,1435,7088,1344,101,3903,680,2073
12/22/2007,2007,12,22,50,7,1,0,19413,733,1679,1639,1308,6345,1231,65,3566,621,1867
12/23/2007,2007,12,23,51,1,1,0,19209,716,1694,1619,1305,6312,1222,70,3592,641,1955
12/24/2007,2007,12,24,51,2,0,1,19293,708,1618,1660,1287,6442,1260,71,3535,627,1861
12/25/2007,2007,12,25,51,3,0,1,17235,620,1436,1427,1127,5682,1123,64,3283,580,1734
12/26/2007,2007,12,26,51,4,0,1,17982,646,1483,1489,1231,5974,1200,75,3441,586,1836
12/27/2007,2007,12,27,51,5,0,1,19594,706,1640,1689,1288,6578,1271,79,3662,621,1902
12/28/2007,2007,12,28,51,6,0,1,19708,732,1643,1664,1237,6597,1294,69,3556,616,1905
12/29/2007,2007,12,29,51,7,1,0,18902,726,1615,1677,1170,6171,1254,72,3497,609,1840
12/30/2007,2007,12,30,52,1,1,0,18973,733,1669,1670,1191,6109,1250,75,3595,613,1887
12/31/2007,2007,12,31,52,2,0,1,19003,735,1564,1669,1236,6295,1249,77,3558,613,1895
01/01/2008,2008,1,1,0,3,0,1,18751,710,1615,1656,1240,6079,1243,76,3446,629,1852
01/02/2008,2008,1,2,0,4,0,1,22300,761,1703,1963,1456,7512,1548,84,4223,719,2204
01/03/2008,2008,1,3,0,5,0,1,22716,698,1771,2008,1514,7643,1543,84,4249,682,2184
01/04/2008,2008,1,4,0,6,0,1,21247,731,1608,1800,1356,7251,1391,81,4020,679,2121
01/05/2008,2008,1,5,0,7,1,0,19635,686,1563,1707,1279,6543,1260,81,3626,622,1948
01/06/2008,2008,1,6,1,1,1,0,19137,671,1600,1655,1214,6335,1202,73,3572,599,1874
01/07/2008,2008,1,7,1,2,0,1,20471,704,1655,1650,1241,7098,1220,79,3773,675,2017
01/08/2008,2008,1,8,1,3,0,1,20189,722,1587,1608,1222,7029,1174,77,3734,654,2049
01/09/2008,2008,1,9,1,4,0,1,20705,715,1646,1723,1268,7193,1229,78,3893,664,2074
01/10/2008,2008,1,10,1,5,0,1,20852,729,1603,1733,1235,7195,1284,74,3962,672,2124
01/11/2008,2008,1,11,1,6,0,1,20521,736,1608,1746,1212,7061,1262,73,3859,677,2009
01/12/2008,2008,1,12,1,7,1,0,18791,689,1617,1649,1145,6227,1181,68,3651,608,1909
01/13/2008,2008,1,13,2,1,1,0,19624,719,1680,1794,1235,6470,1232,75,3723,615,1940
01/14/2008,2008,1,14,2,2,0,1,21476,801,1667,1899,1350,7361,1311,74,4115,718,2115
01/15/2008,2008,1,15,2,3,0,1,21391,799,1641,1820,1300,7428,1333,71,4184,711,2163
01/16/2008,2008,1,16,2,4,0,1,21231,745,1609,1791,1275,7437,1346,68,4154,706,2144
01/17/2008,2008,1,17,2,5,0,1,21072,793,1569,1803,1322,7305,1318,69,4000,699,2106
01/18/2008,2008,1,18,2,6,0,1,21147,805,1607,1768,1269,7283,1359,71,3957,702,2069
01/19/2008,2008,1,19,2,7,1,0,20354,803,1743,1779,1220,6700,1336,74,3820,640,2001
01/20/2008,2008,1,20,3,1,1,0,21519,798,1749,1962,1375,7034,1439,77,3995,674,2063
01/21/2008,2008,1,21,3,2,0,1,22778,835,1722,1982,1438,7805,1497,82,4397,751,2254
01/22/2008,2008,1,22,3,3,0,1,22004,829,1709,1935,1361,7633,1408,86,4194,715,2200
01/23/2008,2008,1,23,3,4,0,1,22536,835,1708,1904,1416,7618,1466,83,4428,728,2287
01/24/2008,2008,1,24,3,5,0,1,22271,783,1697,1936,1394,7542,1446,81,4324,723,2249
01/25/2008,2008,1,25,3,6,0,1,21804,775,1713,1916,1314,7417,1392,75,4177,716,2135
01/26/2008,2008,1,26,3,7,1,0,20119,768,1631,1796,1248,6628,1289,87,3808,625,2021
01/27/2008,2008,1,27,4,1,1,0,19875,749,1609,1797,1273,6514,1249,78,3794,597,1987
01/28/2008,2008,1,28,4,2,0,1,21402,752,1574,1823,1335,7357,1359,65,3981,695,2096
01/29/2008,2008,1,29,4,3,0,1,20890,748,1528,1805,1349,7161,1264,62,3940,682,2102
01/30/2008,2008,1,30,4,4,0,1,22782,825,1753,1938,1337,7632,1489,84,4327,750,2227
01/31/2008,2008,1,31,4,5,0,1,21741,837,1716,1817,1335,7400,1384,81,4260,719,2237
02/01/2008,2008,2,1,4,6,0,1,21798,798,1692,1902,1370,7317,1399,118,4199,688,2176
02/02/2008,2008,2,2,4,7,1,0,19538,766,1677,1694,1230,6376,1236,118,3623,606,1979
02/03/2008,2008,2,3,5,1,1,0,19063,710,1578,1696,1193,6313,1194,115,3708,593,1927
02/04/2008,2008,2,4,5,2,0,1,21124,701,1646,1737,1474,7232,1296,98,4044,686,2153
02/05/2008,2008,2,5,5,3,0,1,20697,684,1610,1726,1270,7087,1280,75,4027,699,2160
02/06/2008,2008,2,6,5,4,0,1,21287,762,1647,1826,1275,7402,1358,96,4212,725,2193
02/07/2008,2008,2,7,5,5,0,1,21217,718,1667,1800,1358,7224,1352,82,4092,707,2205
02/08/2008,2008,2,8,5,6,0,1,20898,746,1666,1745,1273,7071,1275,77,4051,678,2111
02/09/2008,2008,2,9,5,7,1,0,19347,752,1627,1759,1202,6346,1217,70,3540,610,1964
02/10/2008,2008,2,10,6,1,1,0,21222,849,1711,1869,1275,6919,1428,88,3869,661,2092
02/11/2008,2008,2,11,6,2,0,1,23054,847,1764,1996,1403,7766,1554,83,4424,748,2337
02/12/2008,2008,2,12,6,3,0,1,22888,822,1729,2054,1404,7779,1538,92,4341,736,2266
02/13/2008,2008,2,13,6,4,0,1,21683,812,1643,1869,1375,7350,1403,90,4169,682,2218
02/14/2008,2008,2,14,6,5,0,1,21316,834,1670,1823,1340,7274,1355,79,4011,695,2177
02/15/2008,2008,2,15,6,6,0,1,21358,827,1782,1806,1324,7204,1399,73,4109,690,2147
02/16/2008,2008,2,16,6,7,1,0,19602,771,1693,1740,1225,6358,1286,71,3699,623,1962
02/17/2008,2008,2,17,7,1,1,0,19167,722,1675,1733,1233,6176,1233,85,3515,609,1835
02/18/2008,2008,2,18,7,2,0,1,19779,802,1624,1707,1212,6526,1231,80,3761,650,2014
02/19/2008,2008,2,19,7,3,0,1,21873,779,1633,1840,1285,7496,1387,75,4210,714,2175
02/20/2008,2008,2,20,7,4,0,1,21949,794,1658,1851,1323,7479,1436,82,4264,709,2212
02/21/2008,2008,2,21,7,5,0,1,21754,789,1627,1848,1324,7459,1423,86,4238,728,2260
02/22/2008,2008,2,22,7,6,0,1,20670,807,1677,1775,1316,7101,1332,87,4038,684,2099
02/23/2008,2008,2,23,7,7,1,0,18890,763,1633,1685,1205,6340,1243,93,3625,607,1879
02/24/2008,2008,2,24,8,1,1,0,18813,723,1577,1651,1209,6297,1207,100,3571,609,1859
02/25/2008,2008,2,25,8,2,0,1,20932,747,1600,1689,1259,7160,1323,83,4157,707,2141
02/26/2008,2008,2,26,8,3,0,1,20936,751,1665,1728,1262,7193,1342,82,4025,705,2127
02/27/2008,2008,2,27,8,4,0,1,22273,777,1709,1848,1335,7590,1487,87,4275,741,2214
02/28/2008,2008,2,28,8,5,0,1,22054,770,1712,1885,1339,7522,1501,97,4192,752,2187
02/29/2008,2008,2,29,8,6,0,1,21502,782,1713,1875,1355,7362,1451,90,4095,731,2092
03/01/2008,2008,3,1,8,7,1,0,18981,773,1626,1667,1240,6366,1256,82,3588,643,1904
03/02/2008,2008,3,2,9,1,1,0,19064,700,1622,1654,1204,6418,1234,75,3565,627,1859
03/03/2008,2008,3,3,9,2,0,1,20449,773,1644,1635,1288,6991,1251,86,3954,672,2023
03/04/2008,2008,3,4,9,3,0,1,20990,756,1604,1708,1278,7154,1296,86,4029,726,2090
03/05/2008,2008,3,5,9,4,0,1,20757,757,1560,1757,1294,7109,1344,86,4003,690,2073
03/06/2008,2008,3,6,9,5,0,1,20454,799,1563,1665,1288,7001,1288,90,3888,687,2099
03/07/2008,2008,3,7,9,6,0,1,20472,794,1572,1681,1212,7052,1296,94,3820,693,2037
03/08/2008,2008,3,8,9,7,1,0,19702,767,1646,1760,1262,6662,1336,104,3624,647,1889
03/09/2008,2008,3,9,10,1,1,0,19058,737,1642,1657,1198,6274,1242,75,3593,634,1881
03/10/2008,2008,3,10,10,2,0,1,20405,765,1656,1734,1298,6882,1386,79,3912,655,2093
03/11/2008,2008,3,11,10,3,0,1,19965,709,1584,1667,1272,6836,1293,84,3860,673,2080
03/12/2008,2008,3,12,10,4,0,1,19925,738,1547,1668,1168,6804,1259,71,3884,649,2033
03/13/2008,2008,3,13,10,5,0,1,20097,692,1612,1697,1286,7039,1312,70,3803,663,1995
03/14/2008,2008,3,14,10,6,0,1,19394,680,1552,1571,1222,6745,1186,68,3774,636,1973
03/15/2008,2008,3,15,10,7,1,0,17468,698,1487,1476,1087,5766,1035,66,3327,561,1785
03/16/2008,2008,3,16,11,1,1,0,18426,706,1526,1556,1124,6104,1132,68,3472,591,1859
03/17/2008,2008,3,17,11,2,0,1,19963,734,1537,1658,1244,6824,1270,70,3862,638,2048
03/18/2008,2008,3,18,11,3,0,1,20216,684,1550,1696,1197,6993,1267,78,3875,646,2015
03/19/2008,2008,3,19,11,4,0,1,19696,683,1490,1613,1196,6770,1187,70,3787,650,1994
03/20/2008,2008,3,20,11,5,0,1,19323,700,1524,1582,1142,6740,1222,66,3675,651,2007
03/21/2008,2008,3,21,11,6,0,1,17589,696,1538,1534,1121,5739,1130,77,3313,577,1797
03/22/2008,2008,3,22,11,7,1,0,17567,709,1592,1563,1113,5811,1120,102,3320,556,1762
03/23/2008,2008,3,23,12,1,1,0,17445,717,1618,1530,1093,5701,1086,110,3265,557,1706
03/24/2008,2008,3,24,12,2,0,1,19562,705,1557,1622,1248,6633,1227,112,3796,618,1950
03/25/2008,2008,3,25,12,3,0,1,20381,700,1532,1725,1337,7038,1280,199,3914,670,2010
03/26/2008,2008,3,26,12,4,0,1,19518,746,1617,1534,1143,6626,1187,209,3757,633,2006
03/27/2008,2008,3,27,12,5,0,1,19461,748,1591,1553,1155,6628,1126,158,3818,640,2056
03/28/2008,2008,3,28,12,6,0,1,19279,770,1543,1512,1176,6670,1137,121,3801,650,1962
03/29/2008,2008,3,29,12,7,1,0,17774,726,1543,1454,1102,5883,1044,98,3428,551,1804
03/30/2008,2008,3,30,13,1,1,0,17712,727,1495,1516,1089,5935,1033,67,3299,569,1774
03/31/2008,2008,3,31,13,2,0,1,19360,753,1623,1553,1217,6757,1134,82,3764,623,1968
04/01/2008,2008,4,1,13,3,0,1,19512,737,1620,1533,1199,6710,1182,86,3714,608,1915
04/02/2008,2008,4,2,13,4,0,1,19116,754,1575,1536,1231,6671,1152,78,3787,620,1959
04/03/2008,2008,4,3,13,5,0,1,18585,732,1540,1542,1184,6464,1108,74,3755,599,1954
04/04/2008,2008,4,4,13,6,0,1,19113,719,1492,1597,1201,6728,1078,77,3809,611,1983
04/05/2008,2008,4,5,13,7,1,0,16413,712,1490,1388,953,5561,921,65,3259,520,1711
04/06/2008,2008,4,6,14,1,1,0,16766,742,1536,1387,984,5555,892,66,3222,515,1638
04/07/2008,2008,4,7,14,2,0,1,18241,767,1510,1469,1068,6376,984,66,3565,582,1887
04/08/2008,2008,4,8,14,3,0,1,18034,724,1488,1421,1140,6372,974,64,3633,584,1915
04/09/2008,2008,4,9,14,4,0,1,18167,711,1562,1377,1103,6421,1021,64,3517,591,1888
04/10/2008,2008,4,10,14,5,0,1,18216,697,1489,1438,1073,6291,1038,70,3674,584,1998
04/11/2008,2008,4,11,14,6,0,1,19341,703,1607,1605,1121,6800,1139,77,3752,626,1936
04/12/2008,2008,4,12,14,7,1,0,17183,662,1510,1538,1022,5701,1004,66,3291,547,1700
04/13/2008,2008,4,13,15,1,1,0,16783,679,1489,1530,976,5562,942,71,3251,529,1771
04/14/2008,2008,4,14,15,2,0,1,18334,721,1559,1540,990,6314,1026,71,3680,603,1970
04/15/2008,2008,4,15,15,3,0,1,18121,697,1531,1556,966,6319,1037,69,3714,597,1976
04/16/2008,2008,4,16,15,4,0,1,17850,673,1368,1517,946,6278,997,90,3482,571,1858
04/17/2008,2008,4,17,15,5,0,1,17686,665,1435,1632,928,6234,916,53,3536,579,1859
04/18/2008,2008,4,18,15,6,0,1,17719,722,1351,1398,977,6303,894,56,3544,581,1926
04/19/2008,2008,4,19,15,7,1,0,15738,693,1364,1307,853,5378,785,57,3010,551,1638
04/20/2008,2008,4,20,16,1,1,0,15768,690,1411,1323,920,5261,814,63,3111,523,1641
04/21/2008,2008,4,21,16,2,0,1,18106,704,1414,1357,1041,6408,910,83,3555,591,1942
04/22/2008,2008,4,22,16,3,0,1,17932,682,1377,1356,1045,6490,901,114,3553,576,1950
04/23/2008,2008,4,23,16,4,0,1,17979,730,1364,1356,994,6609,990,77,3549,600,1957
04/24/2008,2008,4,24,16,5,0,1,17790,715,1376,1363,983,6339,1000,120,3480,578,1875
04/25/2008,2008,4,25,16,6,0,1,17789,721,1401,1336,990,6261,911,94,3426,580,1965
04/26/2008,2008,4,26,16,7,1,0,15972,698,1385,1386,848,5400,831,87,3003,500,1636
04/27/2008,2008,4,27,17,1,1,0,15769,704,1499,1361,841,5162,821,93,3038,484,1615
